,Provider ID,IMM_2,IMM_3_OP_27_FAC_ADHPCT,OP_22,OP_23,OP_29,OP_30,OP_4,PC_01,STK_4,VTE_5,VTE_6
2065,241340,98.0,69.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0
2066,241341,71.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067,241342,90.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,241343,72.0,99.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0
2069,241344,74.0,98.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0
2070,241345,98.0,90.0,1.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0
2071,241346,98.0,88.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0
2072,241347,92.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2073,241348,63.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2074,241349,96.0,98.0,0.0,0.0,0.0,0.0,89.0,8.0,0.0,0.0,0.0
2075,241350,92.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2076,241351,97.0,91.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2077,241352,91.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2078,241353,91.0,84.0,1.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0
2079,241354,98.0,97.0,0.0,0.0,0.0,0.0,97.0,10.0,0.0,0.0,0.0
2080,241355,89.0,85.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2081,241356,79.0,82.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
2082,241357,67.0,95.0,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0
2083,241358,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
2084,241359,99.0,91.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2085,241360,91.0,67.0,0.0,0.0,0.0,0.0,97.0,7.0,0.0,0.0,0.0
2086,241361,94.0,81.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2087,241362,86.0,91.0,0.0,42.0,0.0,0.0,100.0,2.0,0.0,77.0,0.0
2088,241363,54.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,241364,76.0,64.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2090,241365,73.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,241366,88.0,87.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2092,241367,94.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0
2093,241368,97.0,96.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2094,241369,86.0,90.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0
2095,241370,90.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0
2096,241371,95.0,98.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0
2097,241372,66.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2098,241373,85.0,84.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2099,241374,85.0,87.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2100,241375,0.0,72.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2101,241376,78.0,95.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0
2102,241377,93.0,88.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2103,241378,92.0,70.0,1.0,0.0,100.0,97.0,96.0,11.0,0.0,0.0,0.0
2104,241379,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2105,241380,94.0,84.0,0.0,45.0,0.0,0.0,100.0,0.0,0.0,92.0,0.0
2106,241381,88.0,89.0,1.0,0.0,0.0,0.0,95.0,13.0,0.0,0.0,0.0
2107,250001,94.0,99.0,7.0,0.0,87.0,81.0,0.0,16.0,100.0,100.0,0.0
2108,250002,100.0,94.0,2.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0
2109,250004,98.0,96.0,4.0,0.0,0.0,0.0,0.0,2.0,92.0,100.0,0.0
2110,250006,97.0,98.0,2.0,0.0,49.0,0.0,95.0,0.0,0.0,0.0,0.0
2111,250007,100.0,62.0,2.0,0.0,0.0,0.0,100.0,7.0,0.0,90.0,0.0
2112,250009,100.0,99.0,3.0,85.0,18.0,76.0,0.0,1.0,0.0,96.0,0.0
2113,250012,73.0,68.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2114,250017,61.0,98.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2115,250019,90.0,84.0,3.0,82.0,78.0,98.0,0.0,7.0,88.0,96.0,11.0
2116,250020,98.0,100.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
2117,250025,98.0,95.0,1.0,0.0,49.0,76.0,97.0,4.0,0.0,0.0,0.0
2118,250027,83.0,59.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0
2119,250031,100.0,65.0,3.0,84.0,0.0,0.0,0.0,6.0,0.0,90.0,0.0
2120,250034,84.0,95.0,1.0,87.0,64.0,50.0,100.0,0.0,0.0,100.0,0.0
2121,250036,94.0,46.0,6.0,0.0,88.0,86.0,92.0,0.0,0.0,0.0,0.0
2122,250038,98.0,81.0,2.0,47.0,45.0,0.0,94.0,4.0,0.0,0.0,0.0
2123,250040,96.0,65.0,2.0,0.0,0.0,95.0,0.0,8.0,100.0,76.0,0.0
2124,250042,99.0,72.0,2.0,0.0,91.0,95.0,100.0,1.0,0.0,100.0,0.0
2125,250043,65.0,38.0,1.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0
2126,250044,100.0,90.0,2.0,0.0,69.0,87.0,98.0,0.0,0.0,0.0,0.0
2127,250048,92.0,88.0,2.0,0.0,98.0,98.0,0.0,2.0,89.0,91.0,6.0
2128,250049,32.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,250050,90.0,57.0,2.0,100.0,61.0,79.0,93.0,2.0,0.0,94.0,0.0
2130,250057,99.0,91.0,1.0,100.0,0.0,95.0,98.0,1.0,0.0,69.0,0.0
2131,250058,79.0,54.0,4.0,44.0,44.0,77.0,100.0,4.0,0.0,85.0,0.0
2132,250060,71.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,250061,89.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2134,250067,98.0,93.0,2.0,0.0,45.0,0.0,100.0,4.0,0.0,0.0,0.0
2135,250069,98.0,28.0,1.0,0.0,94.0,66.0,0.0,3.0,0.0,83.0,0.0
2136,250072,100.0,59.0,1.0,0.0,97.0,96.0,0.0,5.0,0.0,86.0,0.0
2137,250077,71.0,53.0,5.0,0.0,5.0,0.0,94.0,0.0,0.0,0.0,0.0
2138,250078,97.0,47.0,5.0,0.0,0.0,0.0,100.0,4.0,0.0,100.0,0.0
2139,250081,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,250082,94.0,99.0,7.0,79.0,99.0,30.0,0.0,14.0,0.0,97.0,0.0
2141,250084,98.0,77.0,3.0,50.0,30.0,97.0,97.0,7.0,0.0,100.0,0.0
2142,250085,94.0,66.0,4.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0
2143,250093,100.0,83.0,1.0,93.0,90.0,0.0,100.0,0.0,0.0,0.0,0.0
2144,250094,100.0,76.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2145,250095,22.0,75.0,7.0,0.0,65.0,0.0,97.0,0.0,0.0,0.0,0.0
2146,250096,100.0,69.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0
2147,250097,89.0,80.0,2.0,90.0,99.0,74.0,83.0,0.0,0.0,100.0,0.0
2148,250099,99.0,94.0,6.0,0.0,100.0,42.0,94.0,3.0,0.0,86.0,0.0
2149,250100,99.0,96.0,1.0,80.0,0.0,92.0,100.0,2.0,0.0,100.0,0.0
2150,250102,85.0,92.0,3.0,0.0,79.0,68.0,0.0,5.0,81.0,96.0,5.0
2151,250104,98.0,74.0,1.0,0.0,81.0,95.0,0.0,0.0,0.0,94.0,12.0
2152,250117,93.0,73.0,2.0,0.0,88.0,78.0,94.0,2.0,0.0,0.0,0.0
2153,250123,100.0,79.0,1.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0
2154,250124,84.0,99.0,4.0,0.0,68.0,40.0,98.0,14.0,0.0,0.0,0.0
2155,250126,96.0,99.0,4.0,0.0,23.0,0.0,100.0,0.0,0.0,0.0,0.0
2156,250127,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,250128,100.0,85.0,1.0,0.0,100.0,100.0,98.0,3.0,0.0,0.0,0.0
2158,250134,92.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,250136,98.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2160,250138,99.0,70.0,1.0,0.0,100.0,0.0,100.0,0.0,0.0,91.0,0.0
2161,250141,94.0,94.0,3.0,86.0,0.0,0.0,100.0,0.0,0.0,100.0,3.0
2162,250151,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,250152,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2164,250162,96.0,60.0,3.0,0.0,97.0,89.0,100.0,0.0,0.0,0.0,0.0
2165,250167,97.0,96.0,0.0,83.0,0.0,0.0,89.0,0.0,0.0,95.0,0.0
2166,250168,84.0,100.0,4.0,0.0,42.0,0.0,98.0,0.0,0.0,0.0,0.0
2167,251300,93.0,17.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0
2168,251302,56.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2169,251303,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2170,251305,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,251308,100.0,0.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2172,251309,0.0,98.0,1.0,0.0,78.0,0.0,100.0,0.0,0.0,0.0,0.0
2173,251315,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0
2174,251316,0.0,22.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0
2175,251317,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2176,251318,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2177,251319,0.0,100.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0
2178,251322,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0
2179,251323,0.0,48.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0
2180,251324,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2181,251325,73.0,99.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
2182,251326,49.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,251330,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,251331,99.0,98.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2185,251332,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,251336,99.0,0.0,0.0,87.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2187,251337,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,260001,98.0,99.0,2.0,50.0,99.0,67.0,0.0,0.0,36.0,100.0,0.0
2189,260004,95.0,74.0,2.0,0.0,6.0,82.0,86.0,0.0,0.0,0.0,0.0
2190,260005,99.0,94.0,1.0,75.0,100.0,95.0,94.0,3.0,94.0,90.0,0.0
2191,260006,99.0,99.0,0.0,50.0,100.0,78.0,0.0,0.0,100.0,100.0,0.0
2192,260009,98.0,81.0,2.0,42.0,88.0,17.0,98.0,0.0,0.0,76.0,0.0
2193,260011,100.0,89.0,1.0,80.0,100.0,100.0,0.0,1.0,0.0,100.0,0.0
2194,260015,99.0,88.0,1.0,0.0,55.0,92.0,94.0,0.0,0.0,0.0,0.0
2195,260017,93.0,97.0,1.0,80.0,38.0,98.0,97.0,5.0,100.0,93.0,0.0
2196,260020,94.0,97.0,1.0,0.0,98.0,95.0,0.0,0.0,94.0,99.0,0.0
2197,260022,97.0,80.0,2.0,0.0,100.0,100.0,94.0,0.0,0.0,100.0,0.0
2198,260023,92.0,94.0,3.0,87.0,100.0,94.0,0.0,3.0,0.0,100.0,0.0
2199,260024,86.0,99.0,4.0,53.0,48.0,52.0,95.0,3.0,0.0,0.0,0.0
2200,260025,96.0,97.0,1.0,95.0,67.0,0.0,0.0,0.0,0.0,93.0,0.0
2201,260027,99.0,82.0,1.0,0.0,96.0,85.0,0.0,0.0,100.0,100.0,0.0
2202,260032,92.0,93.0,9.0,0.0,89.0,80.0,95.0,2.0,89.0,100.0,1.0
2203,260034,92.0,92.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0
2204,260040,95.0,95.0,3.0,0.0,84.0,40.0,0.0,2.0,93.0,74.0,4.0
2205,260047,98.0,95.0,0.0,94.0,91.0,92.0,0.0,4.0,0.0,0.0,0.0
2206,260048,94.0,95.0,13.0,0.0,65.0,38.0,98.0,0.0,0.0,91.0,0.0
2207,260050,100.0,96.0,1.0,0.0,93.0,100.0,98.0,0.0,0.0,0.0,0.0
2208,260052,98.0,88.0,0.0,78.0,97.0,91.0,94.0,0.0,0.0,100.0,0.0
2209,260057,94.0,100.0,0.0,0.0,89.0,38.0,91.0,9.0,0.0,0.0,0.0
2210,260059,95.0,99.0,3.0,68.0,98.0,73.0,98.0,4.0,0.0,100.0,0.0
2211,260061,80.0,89.0,2.0,45.0,56.0,51.0,94.0,0.0,0.0,0.0,0.0
2212,260062,96.0,92.0,2.0,83.0,94.0,44.0,100.0,4.0,0.0,100.0,0.0
2213,260064,100.0,95.0,1.0,0.0,60.0,97.0,0.0,0.0,0.0,100.0,0.0
2214,260065,86.0,96.0,5.0,8.0,99.0,95.0,0.0,0.0,92.0,100.0,2.0
2215,260068,97.0,98.0,2.0,0.0,85.0,57.0,0.0,0.0,96.0,100.0,0.0
2216,260070,45.0,52.0,1.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0
2217,260074,100.0,73.0,4.0,0.0,78.0,100.0,97.0,0.0,0.0,0.0,0.0
2218,260077,91.0,93.0,1.0,19.0,93.0,96.0,0.0,0.0,87.0,96.0,0.0
2219,260078,99.0,76.0,2.0,0.0,56.0,81.0,0.0,1.0,100.0,95.0,0.0
2220,260080,88.0,96.0,1.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0
2221,260081,99.0,94.0,0.0,0.0,96.0,65.0,0.0,0.0,94.0,94.0,0.0
2222,260085,98.0,82.0,1.0,0.0,100.0,100.0,0.0,1.0,0.0,93.0,0.0
2223,260091,99.0,93.0,2.0,0.0,94.0,74.0,0.0,2.0,100.0,99.0,6.0
2224,260094,99.0,98.0,2.0,73.0,48.0,81.0,0.0,0.0,85.0,96.0,0.0
2225,260095,100.0,93.0,0.0,0.0,90.0,81.0,0.0,0.0,100.0,100.0,0.0
2226,260096,100.0,100.0,2.0,50.0,86.0,99.0,0.0,0.0,0.0,93.0,4.0
2227,260097,93.0,70.0,2.0,79.0,33.0,57.0,100.0,0.0,0.0,0.0,0.0
2228,260102,98.0,94.0,4.0,0.0,43.0,51.0,97.0,5.0,0.0,89.0,0.0
2229,260104,100.0,94.0,2.0,0.0,97.0,68.0,0.0,6.0,95.0,95.0,0.0
2230,260105,97.0,95.0,4.0,0.0,92.0,68.0,0.0,0.0,97.0,87.0,2.0
2231,260108,98.0,84.0,1.0,0.0,94.0,86.0,0.0,0.0,92.0,92.0,4.0
2232,260110,96.0,94.0,3.0,0.0,93.0,97.0,0.0,1.0,92.0,97.0,0.0
2233,260113,99.0,100.0,2.0,0.0,52.0,98.0,88.0,0.0,0.0,0.0,0.0
2234,260119,98.0,80.0,5.0,67.0,87.0,89.0,76.0,10.0,0.0,71.0,0.0
2235,260137,98.0,56.0,5.0,0.0,95.0,53.0,0.0,0.0,0.0,95.0,0.0
2236,260138,85.0,85.0,1.0,0.0,83.0,18.0,0.0,0.0,95.0,96.0,0.0
2237,260141,96.0,99.0,2.0,0.0,68.0,52.0,0.0,0.0,96.0,79.0,0.0
2238,260142,96.0,96.0,0.0,0.0,3.0,28.0,94.0,0.0,0.0,0.0,0.0
2239,260160,96.0,96.0,4.0,0.0,62.0,88.0,88.0,0.0,0.0,0.0,0.0
2240,260162,99.0,79.0,2.0,0.0,89.0,75.0,97.0,0.0,0.0,0.0,0.0
2241,260163,89.0,87.0,3.0,76.0,60.0,40.0,99.0,0.0,0.0,100.0,0.0
2242,260175,97.0,98.0,1.0,0.0,35.0,60.0,98.0,0.0,0.0,100.0,0.0
2243,260176,100.0,97.0,0.0,0.0,52.0,91.0,0.0,0.0,0.0,100.0,0.0
2244,260177,98.0,96.0,0.0,64.0,97.0,100.0,0.0,0.0,0.0,96.0,0.0
2245,260179,94.0,95.0,1.0,82.0,93.0,71.0,0.0,0.0,62.0,100.0,3.0
2246,260180,99.0,87.0,2.0,79.0,83.0,48.0,90.0,0.0,89.0,91.0,0.0
2247,260183,82.0,97.0,1.0,0.0,99.0,100.0,0.0,2.0,82.0,100.0,0.0
2248,260186,97.0,98.0,1.0,0.0,88.0,95.0,100.0,0.0,100.0,100.0,0.0
2249,260190,99.0,93.0,0.0,0.0,95.0,100.0,0.0,0.0,0.0,0.0,0.0
2250,260191,94.0,84.0,2.0,0.0,53.0,75.0,0.0,0.0,0.0,66.0,0.0
2251,260193,99.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,82.0,69.0,0.0
2252,260195,89.0,86.0,2.0,0.0,80.0,99.0,100.0,2.0,0.0,100.0,0.0
2253,260200,100.0,93.0,1.0,70.0,95.0,84.0,95.0,9.0,92.0,98.0,0.0
2254,260207,100.0,80.0,3.0,0.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0
2255,260209,82.0,99.0,4.0,0.0,64.0,87.0,90.0,0.0,0.0,0.0,0.0
2256,260210,93.0,93.0,1.0,0.0,100.0,33.0,0.0,0.0,0.0,73.0,0.0
2257,260214,100.0,94.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0
2258,260216,97.0,67.0,2.0,88.0,88.0,76.0,100.0,0.0,100.0,98.0,0.0
2259,260219,95.0,77.0,2.0,93.0,76.0,42.0,0.0,3.0,100.0,0.0,0.0
2260,260227,97.0,72.0,2.0,0.0,21.0,78.0,98.0,0.0,0.0,0.0,0.0
2261,261305,93.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,261307,96.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2263,261308,92.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,261309,99.0,0.0,0.0,50.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0
2265,261310,73.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,261311,96.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,261312,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2268,261316,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,261317,95.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2270,261319,83.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2271,261320,100.0,95.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
2272,261321,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,261323,0.0,43.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0
2274,261324,0.0,94.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0
2275,261328,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,261329,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,261330,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,261332,92.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2279,261333,100.0,99.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2280,261335,92.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,261337,98.0,0.0,2.0,0.0,88.0,73.0,100.0,3.0,0.0,0.0,0.0
2282,261338,99.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,270003,98.0,88.0,1.0,0.0,99.0,100.0,0.0,1.0,0.0,100.0,0.0
2284,270004,97.0,82.0,1.0,0.0,79.0,97.0,0.0,1.0,100.0,99.0,4.0
2285,270012,97.0,83.0,2.0,0.0,96.0,88.0,0.0,0.0,92.0,91.0,0.0
2286,270014,99.0,85.0,2.0,0.0,100.0,100.0,0.0,0.0,75.0,100.0,15.0
2287,270017,91.0,96.0,0.0,0.0,98.0,71.0,0.0,0.0,0.0,86.0,0.0
2288,270023,99.0,92.0,1.0,0.0,97.0,100.0,0.0,0.0,0.0,100.0,0.0
2289,270032,77.0,96.0,2.0,0.0,20.0,100.0,89.0,10.0,0.0,0.0,0.0
2290,270049,89.0,53.0,1.0,0.0,83.0,80.0,0.0,4.0,92.0,98.0,0.0
2291,270051,96.0,95.0,1.0,75.0,51.0,94.0,0.0,0.0,0.0,100.0,0.0
2292,270057,97.0,94.0,1.0,57.0,91.0,100.0,0.0,0.0,100.0,94.0,0.0
2293,270074,51.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,270086,90.0,93.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2295,270087,83.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,271302,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,271306,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2298,271307,91.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,271309,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,271313,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,271316,0.0,84.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2302,271317,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,271318,90.0,88.0,0.0,0.0,98.0,85.0,100.0,0.0,0.0,0.0,0.0
2304,271319,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,271320,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2306,271322,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,271323,100.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,271325,92.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2309,271326,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,271327,99.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,271330,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,271332,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,271336,0.0,96.0,0.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0,0.0
2314,271340,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2315,271342,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,271343,66.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,271344,80.0,94.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2318,271345,89.0,0.0,0.0,0.0,0.0,0.0,100.0,32.0,0.0,0.0,0.0
2319,271347,87.0,87.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2320,280003,95.0,97.0,0.0,0.0,88.0,100.0,0.0,6.0,93.0,90.0,12.0
2321,280009,97.0,98.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,93.0,0.0
2322,280013,91.0,89.0,1.0,0.0,75.0,94.0,0.0,4.0,0.0,94.0,3.0
2323,280020,95.0,97.0,1.0,0.0,62.0,78.0,0.0,3.0,82.0,67.0,0.0
2324,280023,98.0,97.0,0.0,0.0,51.0,62.0,93.0,0.0,0.0,100.0,0.0
2325,280030,97.0,99.0,0.0,0.0,96.0,92.0,0.0,0.0,0.0,96.0,0.0
2326,280032,95.0,84.0,1.0,0.0,48.0,92.0,100.0,9.0,100.0,100.0,0.0
2327,280040,93.0,89.0,1.0,0.0,81.0,78.0,86.0,4.0,0.0,85.0,0.0
2328,280060,100.0,100.0,0.0,0.0,97.0,94.0,0.0,8.0,0.0,98.0,0.0
2329,280061,98.0,98.0,3.0,0.0,99.0,100.0,98.0,1.0,0.0,100.0,0.0
2330,280065,97.0,92.0,1.0,0.0,52.0,63.0,100.0,0.0,0.0,98.0,8.0
2331,280077,97.0,93.0,0.0,65.0,37.0,27.0,100.0,2.0,0.0,91.0,0.0
2332,280081,98.0,100.0,2.0,0.0,82.0,83.0,0.0,3.0,0.0,100.0,0.0
2333,280105,99.0,100.0,0.0,86.0,96.0,97.0,0.0,0.0,0.0,100.0,0.0
2334,280111,98.0,98.0,0.0,57.0,94.0,94.0,99.0,2.0,0.0,0.0,0.0
2335,280125,96.0,98.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
2336,280127,96.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,280128,97.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,280129,95.0,95.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0
2339,280130,98.0,100.0,0.0,0.0,99.0,94.0,91.0,6.0,0.0,100.0,0.0
2340,280131,97.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,280132,98.0,72.0,2.0,0.0,90.0,70.0,0.0,4.0,0.0,88.0,0.0
2342,280133,94.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
