,Provider ID,READM_30_AMI,READM_30_CABG,READM_30_COPD,READM_30_HF,READM_30_HIP_KNEE,READM_30_HOSP_WIDE,READM_30_PN,READM_30_STK,Readmission_score
996,120019,0.0,0.0,10.943999999999999,13.356,0.0,14.946,10.796999999999999,6.678,7.090124999999999
997,120022,8.64,3.537,11.856,11.97,1.5959999999999999,13.536,9.394,6.572000000000001,8.387625
998,120026,9.072000000000001,0.0,12.312,14.679,0.0,14.1,10.187,6.9959999999999996,8.41825
999,120028,0.0,0.0,11.001,13.608,1.764,13.817999999999998,9.76,0.0,6.243875
1000,121300,0.0,0.0,0.0,14.175,0.0,14.946,9.943,0.0,4.883
1001,130002,8.964000000000002,0.0,10.829999999999998,12.536999999999999,1.974,14.569999999999999,9.333,7.155,8.170375
1002,130003,9.288,0.0,11.286,13.796999999999999,1.8059999999999998,14.006,9.089,5.83,8.137749999999999
1003,130006,7.938,3.132,9.69,12.033000000000001,1.428,13.065999999999999,9.455,6.095000000000001,7.854624999999999
1004,130007,8.154,3.7800000000000002,11.172,12.725999999999999,1.5959999999999999,13.16,9.455,5.83,8.234124999999999
1005,130013,9.450000000000001,0.0,10.943999999999999,13.419,2.1,13.629999999999999,9.211,6.784000000000001,8.192250000000001
1006,130014,8.694,0.0,11.456999999999999,13.482,2.2680000000000002,14.664,9.638,6.678,8.360125
1007,130018,7.83,3.5910000000000006,9.462,12.851999999999999,1.848,13.065999999999999,8.174,5.83,7.831625
1008,130025,0.0,0.0,10.943999999999999,12.978000000000002,1.974,14.193999999999999,9.699,0.0,6.223625
1009,130028,8.802000000000001,3.834,10.829999999999998,13.293000000000001,1.8059999999999998,13.723999999999998,9.516,6.2540000000000004,8.507375
1010,130049,8.316,3.6450000000000005,9.917999999999997,10.836,1.68,13.254,9.943,5.989000000000001,7.947624999999999
1011,130063,0.0,0.0,0.0,0.0,0.0,14.569999999999999,0.0,0.0,1.8212499999999998
1012,130065,0.0,0.0,0.0,0.0,1.7219999999999998,13.16,0.0,0.0,1.86025
1013,130066,0.0,0.0,0.0,0.0,1.8059999999999998,14.382,0.0,0.0,2.0235
1014,131301,0.0,0.0,0.0,0.0,0.0,14.569999999999999,0.0,0.0,1.8212499999999998
1015,131302,0.0,0.0,11.399999999999999,13.041,0.0,14.569999999999999,9.638,0.0,6.081124999999999
1016,131303,0.0,0.0,0.0,0.0,0.0,0.0,10.37,0.0,1.29625
1017,131305,0.0,0.0,0.0,0.0,1.8059999999999998,14.475999999999999,10.187,0.0,3.308625
1018,131307,0.0,0.0,0.0,0.0,1.8059999999999998,14.475999999999999,10.491999999999999,0.0,3.34675
1019,131309,0.0,0.0,0.0,0.0,0.0,14.758,0.0,0.0,1.84475
1020,131310,0.0,0.0,0.0,0.0,0.0,14.664,9.577,0.0,3.030125
1021,131311,0.0,0.0,11.571,13.293000000000001,0.0,14.006,9.333,0.0,6.025375
1022,131312,0.0,0.0,0.0,0.0,1.848,14.569999999999999,10.309,0.0,3.3408749999999996
1023,131313,0.0,0.0,0.0,0.0,0.0,14.758,0.0,0.0,1.84475
1024,131314,0.0,0.0,0.0,13.608,0.0,13.817999999999998,9.882,0.0,4.6635
1025,131315,0.0,0.0,11.456999999999999,0.0,0.0,15.04,10.309,0.0,4.60075
1026,131316,0.0,0.0,11.571,13.23,1.89,14.475999999999999,10.491999999999999,0.0,6.457375
1027,131317,0.0,0.0,0.0,0.0,0.0,14.569999999999999,9.882,0.0,3.0564999999999998
1028,131318,0.0,0.0,0.0,0.0,0.0,14.382,10.126000000000001,0.0,3.0635000000000003
1029,131319,0.0,0.0,11.001,0.0,1.764,14.1,10.431000000000001,0.0,4.662
1030,131320,0.0,0.0,12.027,14.301,0.0,14.946,10.613999999999999,6.413,7.287625
1031,131321,0.0,0.0,11.342999999999998,14.175,0.0,14.569999999999999,11.285,0.0,6.421625000000001
1032,131322,0.0,0.0,11.399999999999999,13.796999999999999,1.974,14.475999999999999,9.699,0.0,6.418249999999999
1033,131323,0.0,0.0,0.0,0.0,1.8059999999999998,13.723999999999998,10.674999999999999,0.0,3.275625
1034,131324,0.0,0.0,0.0,0.0,0.0,14.852,10.37,0.0,3.15275
1035,131325,0.0,0.0,11.456999999999999,12.978000000000002,1.8059999999999998,13.629999999999999,9.089,0.0,6.12
1036,131326,0.0,0.0,11.741999999999999,13.419,2.016,14.569999999999999,10.065,6.2540000000000004,7.258249999999999
1037,131327,0.0,0.0,11.114999999999998,13.356,1.764,14.382,9.76,6.36,7.092124999999999
1038,131328,0.0,0.0,10.658999999999999,13.985999999999999,1.8059999999999998,14.193999999999999,9.394,5.989000000000001,7.003499999999999
1039,140001,0.0,0.0,12.653999999999998,13.734,1.974,14.287999999999998,10.98,6.413,7.505374999999999
1040,140002,9.018,0.0,11.057999999999998,13.545,2.2680000000000002,14.569999999999999,10.736,6.095000000000001,8.41125
1041,140007,10.260000000000002,4.428,13.11,16.191,2.2680000000000002,16.919999999999998,12.139,7.208,10.3155
1042,140008,8.694,3.834,10.829999999999998,14.427,1.89,13.911999999999999,10.248,6.784000000000001,8.827375
1043,140010,8.91,4.212,11.229,13.356,1.554,14.287999999999998,10.126000000000001,6.784000000000001,8.807375
1044,140011,8.748,0.0,12.710999999999999,14.616,2.1,15.322,12.078,6.2540000000000004,8.978625000000001
1045,140012,8.64,0.0,11.114999999999998,14.049000000000001,1.89,13.629999999999999,9.028,6.731,8.135375
1046,140013,9.18,0.0,11.741999999999999,15.056999999999999,1.764,14.664,12.748999999999999,7.208,9.0455
1047,140015,8.694,3.672,13.395,14.364,2.0580000000000003,15.04,9.76,6.307,9.16125
1048,140018,9.342,0.0,11.456999999999999,14.238000000000001,0.0,14.475999999999999,11.163,6.837000000000001,8.439125
1049,140019,0.0,0.0,11.741999999999999,14.049000000000001,0.0,14.946,10.491999999999999,0.0,6.403625
1050,140029,7.992000000000001,3.5910000000000006,11.057999999999998,12.285,1.848,14.193999999999999,8.966999999999999,6.625,8.32
1051,140030,9.072000000000001,3.672,11.741999999999999,13.293000000000001,1.8059999999999998,14.287999999999998,11.407,7.314000000000001,9.074250000000001
1052,140032,9.18,0.0,11.229,12.725999999999999,2.016,14.287999999999998,10.858,6.201,8.312249999999999
1053,140034,9.882000000000001,0.0,10.887,14.679,1.848,16.262,13.053999999999998,7.791,9.300374999999999
1054,140040,9.18,0.0,10.943999999999999,12.789,1.9319999999999997,15.604000000000001,12.2,6.731,8.6725
1055,140043,8.856,0.0,11.286,12.725999999999999,1.764,14.193999999999999,9.455,6.519000000000001,8.1
1056,140046,9.612000000000002,4.779,11.399999999999999,14.741999999999999,1.974,17.39,12.504999999999999,7.738,10.0175
1057,140048,9.828,0.0,12.767999999999999,14.805,2.016,14.946,11.651,7.526,9.192499999999999
1058,140049,9.504000000000001,0.0,11.856,12.411,1.9319999999999997,15.322,12.078,7.791,8.86175
1059,140052,9.828,0.0,12.825,15.561,2.016,15.322,12.078,7.049,9.334875
1060,140053,8.586,3.9960000000000004,10.716,12.411,1.9319999999999997,14.382,9.577,6.307,8.488375
1061,140054,8.748,3.807,11.571,11.718000000000002,2.436,14.852,10.98,7.049,8.895125000000002
1062,140058,0.0,0.0,10.829999999999998,13.923000000000002,1.974,14.193999999999999,9.699,6.201,7.102625
1063,140059,8.964000000000002,0.0,11.057999999999998,13.86,1.848,15.227999999999998,10.796999999999999,6.572000000000001,8.540875
1064,140062,8.694,4.455,11.001,13.985999999999999,2.016,14.382,10.248,5.936,8.839749999999999
1065,140063,9.234000000000002,0.0,11.342999999999998,13.86,2.394,14.569999999999999,11.468,6.307,8.647
1066,140064,9.395999999999999,0.0,12.141,13.985999999999999,2.016,14.758,10.37,6.572000000000001,8.654874999999999
1067,140065,9.504000000000001,3.7530000000000006,9.69,12.725999999999999,2.478,13.723999999999998,9.821000000000002,6.201,8.487124999999999
1068,140067,8.91,3.5910000000000006,10.772999999999998,13.923000000000002,2.142,14.382,11.59,6.784000000000001,9.011875000000002
1069,140068,0.0,0.0,11.741999999999999,13.734,0.0,15.04,12.688,0.0,6.6505
1070,140077,0.0,0.0,11.342999999999998,14.301,0.0,15.415999999999999,10.674999999999999,0.0,6.466874999999999
1071,140080,9.774000000000001,4.104,12.825,14.931,1.8059999999999998,15.792,11.834,6.678,9.718
1072,140082,9.018,0.0,10.487999999999998,13.482,2.688,15.604000000000001,11.346,6.307,8.616625
1073,140083,0.0,0.0,11.627999999999998,14.364,0.0,14.758,10.858,0.0,6.4510000000000005
1074,140084,8.91,3.672,10.317,14.111999999999998,2.184,14.006,10.736,7.473,8.92625
1075,140088,10.098,3.942,10.431,13.104000000000001,2.0580000000000003,15.792,11.834,8.109,9.421
1076,140089,0.0,0.0,10.772999999999998,12.978000000000002,2.0580000000000003,13.911999999999999,9.821000000000002,6.36,6.98775
1077,140091,9.18,4.455,11.741999999999999,13.23,2.184,15.134,10.674999999999999,6.678,9.159749999999999
1078,140093,8.964000000000002,0.0,11.057999999999998,15.687,2.016,16.074,12.626999999999999,6.784000000000001,9.15125
1079,140095,9.126,0.0,11.627999999999998,14.049000000000001,0.0,15.415999999999999,11.59,0.0,7.726125
1080,140100,0.0,0.0,0.0,0.0,0.0,14.569999999999999,0.0,0.0,1.8212499999999998
1081,140101,9.72,0.0,11.399999999999999,13.23,1.8059999999999998,14.006,9.699,6.148,8.251124999999998
1082,140103,0.0,0.0,12.54,16.254,0.0,15.697999999999999,11.712,0.0,7.025499999999999
1083,140110,0.0,0.0,12.426,14.111999999999998,1.974,14.852,10.736,6.307,7.550875
1084,140113,9.666,4.023000000000001,12.995999999999999,15.435,2.016,14.946,10.553,6.307,9.49275
1085,140114,8.91,4.266000000000001,11.856,14.805,1.89,15.792,11.773,7.049,9.542625000000001
1086,140115,0.0,0.0,11.514,14.364,0.0,15.792,11.59,0.0,6.657500000000001
1087,140116,7.776000000000001,3.5100000000000002,10.658999999999999,12.789,1.89,13.442,9.943,7.208,8.402125
1088,140117,8.964000000000002,3.8880000000000003,10.602,14.868,1.9319999999999997,15.134,9.943,7.155,9.06075
1089,140118,9.504000000000001,4.104,12.482999999999999,14.175,2.226,16.45,13.237,7.738,9.989625
1090,140119,9.450000000000001,3.8880000000000003,11.684999999999999,15.435,1.9319999999999997,15.697999999999999,11.59,8.003,9.710125
1091,140120,9.882000000000001,0.0,13.964999999999998,13.796999999999999,1.9319999999999997,15.415999999999999,12.2,6.2540000000000004,9.18075
1092,140122,9.450000000000001,3.915,11.286,12.411,1.9319999999999997,14.382,9.943,7.102,8.802625
1093,140124,9.504000000000001,0.0,10.145999999999999,14.741999999999999,0.0,16.168,11.468,6.466,8.561749999999998
1094,140125,9.288,0.0,12.995999999999999,14.553,2.1,15.415999999999999,10.248,6.625,8.90325
1095,140127,8.748,3.8880000000000003,11.798999999999998,13.608,1.89,13.817999999999998,8.661999999999999,6.307,8.589999999999998
1096,140130,8.64,0.0,11.172,12.474,2.184,14.852,9.699,6.466,8.185875
1097,140133,9.612000000000002,0.0,12.312,16.191,2.1,15.885999999999997,11.651,8.427000000000001,9.522375
1098,140135,9.234000000000002,3.7260000000000004,11.912999999999998,13.167,1.848,14.382,9.76,6.201,8.778875
1099,140137,0.0,0.0,10.887,12.851999999999999,0.0,14.475999999999999,9.577,0.0,5.973999999999999
1100,140143,0.0,0.0,11.114999999999998,13.734,1.7219999999999998,14.946,10.858,6.36,7.341875
1101,140145,0.0,0.0,11.342999999999998,12.6,0.0,13.723999999999998,10.309,0.0,5.996999999999999
1102,140147,0.0,0.0,12.597,15.939,0.0,14.382,11.834,7.049,7.725124999999999
1103,140148,8.964000000000002,4.131,11.286,13.86,1.848,14.664,9.455,6.519000000000001,8.840875
1104,140150,9.612000000000002,0.0,11.741999999999999,14.994,2.184,15.792,11.041,6.731,9.011999999999999
1105,140155,9.395999999999999,0.0,12.141,14.49,1.764,14.1,11.101999999999999,7.367000000000001,8.795
1106,140158,9.342,0.0,11.342999999999998,14.427,1.848,15.51,12.504999999999999,7.367000000000001,9.04275
1107,140160,8.91,0.0,12.141,14.427,2.142,14.569999999999999,10.553,6.572000000000001,8.664375000000001
1108,140161,0.0,0.0,11.114999999999998,13.104000000000001,1.638,13.911999999999999,10.004,0.0,6.2216249999999995
1109,140162,8.424,4.158,11.057999999999998,13.608,1.764,14.382,10.553,5.777,8.7155
1110,140164,9.504000000000001,3.9960000000000004,12.882,15.687,1.7219999999999998,15.885999999999997,12.139,6.837000000000001,9.831625
1111,140166,9.936,0.0,11.172,14.931,1.638,15.04,11.651,6.784000000000001,8.894
1112,140167,8.964000000000002,0.0,10.887,13.985999999999999,1.9319999999999997,15.04,9.76,7.473,8.50525
1113,140172,11.124000000000002,3.8880000000000003,12.653999999999998,16.506,2.436,16.355999999999998,11.956000000000001,7.049,10.246125000000001
1114,140174,9.18,3.807,10.716,12.725999999999999,2.0580000000000003,14.006,10.858,6.466,8.727125
1115,140176,8.262,0.0,10.145999999999999,12.663,1.9319999999999997,13.911999999999999,10.613999999999999,6.625,8.01925
1116,140177,0.0,0.0,11.912999999999998,16.631999999999998,0.0,15.979999999999999,10.98,0.0,6.938124999999999
1117,140179,9.612000000000002,0.0,13.052999999999997,15.75,1.974,16.168,11.834,8.427000000000001,9.60225
1118,140180,9.072000000000001,3.7260000000000004,11.969999999999999,14.931,1.8059999999999998,15.604000000000001,10.065,7.102,9.2845
1119,140181,9.342,0.0,11.969999999999999,15.435,0.0,16.168,10.674999999999999,0.0,7.9487499999999995
1120,140182,9.234000000000002,4.1850000000000005,13.337999999999997,13.356,2.142,16.168,12.2,6.9959999999999996,9.702375
1121,140184,9.828,0.0,11.856,14.994,2.2680000000000002,15.04,12.504999999999999,7.42,9.238875
1122,140185,9.72,3.7530000000000006,9.803999999999998,14.427,2.142,14.569999999999999,10.98,5.936,8.9165
1123,140186,8.694,4.509,10.26,12.978000000000002,1.764,13.442,10.37,7.049,8.63325
1124,140187,9.234000000000002,3.942,13.508999999999999,14.49,1.8059999999999998,15.04,11.528999999999998,6.042000000000001,9.449
1125,140189,9.558,0.0,11.684999999999999,14.553,2.0580000000000003,15.322,11.041,6.784000000000001,8.875125
1126,140191,9.936,3.807,12.083999999999998,15.939,1.974,14.946,11.041,7.791,9.689749999999998
1127,140197,0.0,0.0,10.829999999999998,13.041,0.0,14.852,10.37,0.0,6.1366249999999996
1128,140200,9.18,4.104,10.545,14.301,2.0580000000000003,14.569999999999999,10.187,6.625,8.946250000000001
1129,140202,8.370000000000001,3.8610000000000007,10.658999999999999,12.789,1.848,13.536,10.248,6.519000000000001,8.47875
1130,140206,8.748,0.0,12.197999999999999,13.923000000000002,0.0,14.946,11.528999999999998,0.0,7.667999999999999
1131,140208,10.692000000000002,3.699,11.172,12.789,2.814,15.227999999999998,11.468,6.784000000000001,9.330750000000002
1132,140209,8.478,3.4560000000000004,11.856,15.309000000000001,1.68,14.1,9.455,6.731,8.883125
1133,140210,0.0,0.0,12.653999999999998,13.482,0.0,15.604000000000001,11.834,0.0,6.69675
1134,140211,8.748,0.0,11.571,13.545,1.89,13.442,8.418000000000001,7.526,8.1425
1135,140213,9.936,0.0,13.052999999999997,14.427,2.31,15.979999999999999,10.796999999999999,8.374,9.359625
1136,140217,9.342,3.915,10.943999999999999,14.364,1.89,14.193999999999999,10.126000000000001,6.9430000000000005,8.96475
1137,140223,9.234000000000002,4.1850000000000005,11.798999999999998,13.608,1.764,14.287999999999998,10.248,7.155,9.035125
1138,140224,9.774000000000001,4.212,11.456999999999999,15.498000000000001,2.226,16.732,11.773,7.102,9.84675
1139,140228,9.18,3.7260000000000004,12.54,14.111999999999998,2.0580000000000003,14.758,10.431000000000001,6.466,9.158874999999998
1140,140231,9.774000000000001,4.5360000000000005,11.229,13.923000000000002,2.0580000000000003,14.758,10.553,6.9430000000000005,9.22175
1141,140233,9.234000000000002,3.807,12.426,12.915000000000001,1.89,14.758,11.651,6.2540000000000004,9.116875
1142,140234,0.0,0.0,11.514,14.49,1.9319999999999997,14.569999999999999,11.528999999999998,6.9959999999999996,7.628874999999999
1143,140239,9.504000000000001,3.6450000000000005,11.399999999999999,12.978000000000002,2.52,15.134,10.553,6.148,8.98525
1144,140240,9.288,0.0,10.887,13.985999999999999,0.0,13.817999999999998,9.577,6.413,7.996124999999999
1145,140242,8.64,3.7530000000000006,11.399999999999999,12.663,1.638,13.817999999999998,9.76,8.003,8.709375
1146,140250,9.395999999999999,0.0,9.405,13.671,1.9319999999999997,14.852,10.736,6.784000000000001,8.347000000000001
1147,140251,8.586,0.0,10.431,13.356,1.848,14.1,10.431000000000001,7.473,8.278125
1148,140252,8.424,3.915,10.317,12.159,1.512,13.16,10.187,6.2540000000000004,8.241
1149,140258,8.91,4.266000000000001,10.487999999999998,12.033000000000001,2.142,13.536,10.613999999999999,6.466,8.556875
1150,140275,8.802000000000001,0.0,12.083999999999998,14.049000000000001,1.638,13.911999999999999,10.674999999999999,7.049,8.526125
1151,140276,9.612000000000002,3.6450000000000005,11.856,14.111999999999998,1.9319999999999997,16.637999999999998,11.59,6.731,9.514499999999998
1152,140280,8.694,3.4830000000000005,12.368999999999998,13.23,1.68,14.664,11.528999999999998,6.678,9.040875
1153,140281,8.856,3.834,11.172,13.545,2.0580000000000003,15.322,9.943,7.102,8.979000000000001
1154,140286,9.072000000000001,0.0,10.602,14.553,1.89,14.1,10.431000000000001,6.095000000000001,8.342875000000001
1155,140288,9.18,4.023000000000001,10.943999999999999,12.096,1.9319999999999997,13.442,9.821000000000002,5.618,8.382
1156,140289,9.234000000000002,0.0,11.856,12.851999999999999,1.512,14.664,10.491999999999999,5.989000000000001,8.324875
1157,140290,8.154,0.0,10.602,13.041,2.2680000000000002,14.287999999999998,8.845,5.724000000000001,7.86525
1158,140291,9.072000000000001,3.699,10.829999999999998,12.348,1.7219999999999998,13.442,8.966999999999999,5.247000000000001,8.165875
1159,140292,9.504000000000001,0.0,11.741999999999999,13.86,2.394,13.911999999999999,10.309,6.572000000000001,8.536624999999999
1160,140294,0.0,0.0,11.684999999999999,15.183000000000002,2.1,15.134,10.553,7.049,7.713
1161,140300,0.0,0.0,11.342999999999998,14.175,0.0,14.664,0.0,0.0,5.02275
1162,140304,9.126,0.0,11.684999999999999,13.923000000000002,2.0580000000000003,15.227999999999998,11.834,6.784000000000001,8.82975
1163,141300,0.0,0.0,11.057999999999998,13.985999999999999,0.0,14.287999999999998,12.261000000000001,0.0,6.4491249999999996
1164,141301,0.0,0.0,11.342999999999998,14.049000000000001,0.0,14.193999999999999,10.065,0.0,6.2063749999999995
1165,141302,0.0,0.0,0.0,0.0,0.0,15.322,10.674999999999999,0.0,3.249625
1166,141303,0.0,0.0,11.627999999999998,14.111999999999998,0.0,14.287999999999998,10.065,0.0,6.261624999999999
1167,141304,0.0,0.0,11.684999999999999,13.796999999999999,0.0,14.946,10.491999999999999,0.0,6.364999999999999
1168,141305,0.0,0.0,11.286,13.23,0.0,14.006,9.089,0.0,5.951375
1169,141306,0.0,0.0,0.0,0.0,0.0,14.193999999999999,10.431000000000001,0.0,3.078125
1170,141307,0.0,0.0,11.741999999999999,14.238000000000001,0.0,15.51,11.528999999999998,0.0,6.627375
1171,141308,0.0,0.0,10.658999999999999,0.0,0.0,14.382,10.187,0.0,4.403499999999999
1172,141309,0.0,0.0,10.545,13.23,0.0,13.817999999999998,10.004,0.0,5.949624999999999
1173,141310,0.0,0.0,11.684999999999999,12.978000000000002,1.974,13.911999999999999,8.845,0.0,6.17425
1174,141311,8.91,0.0,10.317,13.86,0.0,14.382,11.163,6.413,8.130625
1175,141312,0.0,0.0,11.684999999999999,13.167,1.9319999999999997,14.664,10.187,0.0,6.454374999999999
1176,141313,0.0,0.0,10.829999999999998,13.23,0.0,14.193999999999999,10.918999999999999,0.0,6.146624999999999
1177,141315,0.0,0.0,11.114999999999998,13.734,0.0,14.475999999999999,9.76,0.0,6.135624999999999
1178,141316,0.0,0.0,10.943999999999999,14.741999999999999,0.0,14.946,10.491999999999999,0.0,6.390499999999999
1179,141317,0.0,0.0,10.829999999999998,13.671,1.89,14.382,10.309,0.0,6.385249999999999
1180,141318,0.0,0.0,10.545,12.851999999999999,0.0,13.723999999999998,10.126000000000001,0.0,5.905875
1181,141319,0.0,0.0,10.602,14.301,1.68,14.193999999999999,11.407,0.0,6.523
1182,141320,0.0,0.0,11.571,13.356,1.9319999999999997,14.758,10.431000000000001,0.0,6.506
1183,141321,0.0,0.0,11.286,13.482,0.0,14.569999999999999,10.553,0.0,6.236375000000001
1184,141322,0.0,0.0,11.342999999999998,12.6,1.8059999999999998,13.723999999999998,8.905999999999999,6.519000000000001,6.8622499999999995
1185,141323,0.0,0.0,11.856,13.734,0.0,14.287999999999998,11.528999999999998,0.0,6.425875
1186,141324,0.0,0.0,12.426,13.545,0.0,15.134,10.126000000000001,0.0,6.403875000000001
1187,141325,0.0,0.0,11.172,13.734,0.0,15.04,10.37,0.0,6.289499999999999
1188,141326,0.0,0.0,11.286,13.23,0.0,15.415999999999999,10.736,0.0,6.333499999999999
1189,141327,0.0,0.0,11.856,14.679,1.5959999999999999,14.382,10.248,0.0,6.5951249999999995
1190,141328,0.0,0.0,10.772999999999998,14.805,0.0,15.697999999999999,11.59,0.0,6.60825
1191,141329,0.0,0.0,0.0,0.0,0.0,14.569999999999999,0.0,0.0,1.8212499999999998
1192,141330,0.0,0.0,0.0,0.0,0.0,14.1,10.004,0.0,3.013
1193,141331,0.0,0.0,11.627999999999998,14.175,0.0,14.006,10.613999999999999,0.0,6.302874999999999
1194,141332,0.0,0.0,11.684999999999999,13.545,0.0,14.852,10.736,0.0,6.35225
1195,141333,0.0,0.0,0.0,13.356,0.0,14.287999999999998,9.577,0.0,4.652625
1196,141334,0.0,0.0,12.083999999999998,13.86,0.0,15.415999999999999,10.98,0.0,6.542499999999999
1197,141335,0.0,0.0,11.456999999999999,13.482,0.0,14.569999999999999,10.674999999999999,0.0,6.273
1198,141336,0.0,0.0,10.943999999999999,14.175,1.764,14.287999999999998,10.126000000000001,0.0,6.412125
1199,141337,0.0,0.0,11.114999999999998,12.915000000000001,0.0,14.382,10.004,6.466,6.86025
1200,141338,0.0,0.0,11.172,14.364,1.848,14.569999999999999,10.491999999999999,0.0,6.55575
1201,141339,0.0,0.0,12.368999999999998,13.985999999999999,0.0,14.758,10.553,6.2540000000000004,7.239999999999999
1202,141340,0.0,0.0,11.571,13.671,0.0,14.193999999999999,10.187,0.0,6.202874999999999
1203,141341,0.0,0.0,11.172,14.49,0.0,14.382,10.553,0.0,6.324624999999999
1204,141342,0.0,0.0,12.254999999999999,14.741999999999999,0.0,15.415999999999999,10.004,0.0,6.552124999999999
1205,141343,0.0,0.0,10.772999999999998,14.238000000000001,2.016,14.758,10.553,6.837000000000001,7.396875
1206,141344,0.0,0.0,12.312,13.293000000000001,0.0,15.227999999999998,10.796999999999999,6.307,7.242125
1207,141345,0.0,0.0,11.571,14.364,0.0,15.227999999999998,9.943,0.0,6.388249999999999
1208,141346,0.0,0.0,11.229,13.734,0.0,14.758,10.491999999999999,0.0,6.276625
1209,141347,0.0,0.0,10.772999999999998,12.789,0.0,13.911999999999999,9.638,0.0,5.888999999999999
1210,141348,0.0,0.0,11.856,13.734,0.0,15.134,10.431000000000001,0.0,6.394375
1211,141349,0.0,0.0,11.514,14.301,0.0,14.382,10.004,0.0,6.275124999999999
1212,141350,0.0,0.0,11.741999999999999,13.293000000000001,1.9319999999999997,14.664,9.394,6.572000000000001,7.199625
1213,141351,0.0,0.0,12.825,14.741999999999999,0.0,15.979999999999999,10.674999999999999,0.0,6.777749999999999
1214,150001,0.0,0.0,10.943999999999999,12.285,1.848,13.817999999999998,7.93,6.9430000000000005,6.720999999999999
1215,150002,9.936,3.969,12.141,16.820999999999998,1.68,16.825999999999997,13.725,9.116,10.526749999999998
1216,150004,9.342,3.7260000000000004,12.312,16.065,0.0,14.852,10.736,8.056,9.386125000000002
1217,150005,8.748,0.0,11.229,12.6,1.89,14.006,11.285,6.466,8.277999999999999
1218,150006,8.262,4.131,10.716,12.851999999999999,2.0580000000000003,14.006,10.065,6.307,8.549624999999999
1219,150007,8.802000000000001,0.0,11.969999999999999,14.427,1.9319999999999997,14.287999999999998,9.699,6.307,8.428125
1220,150008,8.802000000000001,3.9960000000000004,11.286,13.671,1.848,14.1,10.736,7.261,8.9625
1221,150009,9.558,0.0,12.254999999999999,13.671,2.1,14.664,11.101999999999999,7.208,8.819749999999999
1222,150010,0.0,0.0,9.860999999999999,12.663,1.638,13.536,9.15,6.201,6.631125
1223,150011,8.964000000000002,0.0,10.716,13.041,1.638,13.723999999999998,9.211,6.36,7.9567499999999995
1224,150012,8.64,4.023000000000001,10.716,12.915000000000001,1.638,13.254,9.516,5.618,8.29
1225,150015,9.018,3.807,10.887,13.734,1.9319999999999997,14.382,10.736,6.042000000000001,8.817250000000001
1226,150017,8.802000000000001,3.4560000000000004,12.710999999999999,13.23,0.0,14.664,9.882,5.353,8.51225
1227,150018,8.262,3.834,12.882,14.553,1.8059999999999998,14.006,10.309,6.9430000000000005,9.074375
1228,150021,8.91,3.969,10.772999999999998,13.356,1.638,13.442,9.272,5.088,8.306
1229,150022,0.0,0.0,10.373999999999999,12.725999999999999,2.31,14.475999999999999,10.98,0.0,6.35825
1230,150023,8.694,3.807,11.456999999999999,14.049000000000001,1.9319999999999997,14.193999999999999,11.285,6.784000000000001,9.02525
1231,150024,8.748,0.0,10.887,15.435,2.0580000000000003,14.758,11.346,6.9959999999999996,8.7785
1232,150026,9.882000000000001,0.0,12.368999999999998,11.907,1.68,14.475999999999999,10.858,6.519000000000001,8.461375
1233,150030,0.0,0.0,11.342999999999998,13.671,1.7219999999999998,13.536,9.211,0.0,6.185375
1234,150034,9.18,3.7800000000000002,12.710999999999999,15.183000000000002,1.89,15.04,11.956000000000001,8.215,9.744375
1235,150035,8.370000000000001,3.6180000000000003,10.829999999999998,13.923000000000002,1.9319999999999997,14.758,10.37,6.042000000000001,8.730374999999999
1236,150037,8.856,0.0,11.684999999999999,13.671,1.764,14.569999999999999,9.76,6.466,8.346499999999999
1237,150042,9.18,0.0,12.027,14.175,1.7219999999999998,14.946,10.004,6.413,8.558375
1238,150044,8.748,3.969,11.912999999999998,14.364,2.184,15.134,10.613999999999999,6.9430000000000005,9.233625
1239,150045,0.0,0.0,11.286,13.356,2.016,15.04,11.468,6.9959999999999996,7.52025
1240,150046,10.206,4.293,12.027,14.111999999999998,2.0580000000000003,15.697999999999999,10.98,7.049,9.552875
1241,150047,9.234000000000002,0.0,11.399999999999999,13.545,0.0,14.475999999999999,9.577,7.102,8.16675
1242,150048,8.586,3.375,11.001,13.545,2.142,13.723999999999998,9.821000000000002,6.2540000000000004,8.556000000000001
1243,150051,7.992000000000001,3.375,10.373999999999999,11.907,1.428,13.065999999999999,8.723,6.519000000000001,7.922999999999999
1244,150056,9.072000000000001,3.7260000000000004,11.741999999999999,14.111999999999998,2.352,15.134,9.882,6.2540000000000004,9.03425
1245,150057,0.0,0.0,10.887,12.285,1.638,14.1,9.638,0.0,6.0685
1246,150058,9.072000000000001,3.969,11.286,13.104000000000001,1.89,13.723999999999998,9.15,5.777,8.4965
1247,150059,9.072000000000001,0.0,10.716,12.978000000000002,1.9319999999999997,14.006,9.028,5.777,7.938625000000001
1248,150061,9.126,0.0,10.431,14.364,2.0580000000000003,15.51,10.37,6.625,8.5605
1249,150064,0.0,0.0,10.772999999999998,12.536999999999999,0.0,13.629999999999999,10.004,6.2540000000000004,6.649749999999999
1250,150065,0.0,0.0,9.062999999999999,12.285,2.016,13.629999999999999,9.272,6.042000000000001,6.5385
1251,150069,9.018,0.0,11.229,15.309000000000001,2.562,14.382,9.699,7.208,8.675875
