,Provider ID,OP_10,OP_11,OP_13,OP_14,OP_8
1108,150166,19.5,3.6,0.0,0.0,37.5
1109,150167,0.0,0.0,0.0,0.0,20.8
1110,150169,10.7,10.3,0.0,4.0,42.1
1111,150173,3.2,0.5,5.1,1.9,45.3
1112,150175,0.0,0.0,4.4,0.0,0.0
1113,150176,3.9,0.0,4.0,7.4,0.0
1114,150181,4.3,0.0,1.6,0.0,0.0
1115,151300,3.6,0.0,0.0,0.0,0.0
1116,151301,7.7,8.0,0.0,4.5,0.0
1117,151302,1.3,1.2,0.0,4.3,0.0
1118,151303,3.0,0.0,0.0,0.0,0.0
1119,151304,6.0,3.7,0.0,0.0,0.0
1120,151305,7.9,7.1,0.0,0.5,0.0
1121,151306,4.0,2.6,0.0,0.0,41.0
1122,151307,3.5,1.1,0.0,0.0,0.0
1123,151308,10.1,2.6,0.0,0.0,0.0
1124,151309,5.5,1.1,0.0,0.0,0.0
1125,151310,5.1,0.7,0.0,0.0,0.0
1126,151311,9.2,1.6,5.4,0.0,0.0
1127,151312,2.8,0.8,7.4,0.4,0.0
1128,151313,3.3,0.8,0.0,0.0,0.0
1129,151314,0.0,2.0,4.2,5.0,0.0
1130,151315,0.3,0.0,0.0,0.0,0.0
1131,151316,2.0,0.0,0.0,0.7,0.0
1132,151317,10.1,11.1,0.0,0.0,0.0
1133,151318,2.4,1.4,4.6,0.0,0.0
1134,151319,7.7,14.1,0.0,0.0,0.0
1135,151320,2.3,0.0,0.0,0.0,0.0
1136,151322,31.3,34.0,7.0,1.6,51.4
1137,151323,2.6,1.1,0.0,0.0,0.0
1138,151324,4.0,0.9,0.0,0.0,0.0
1139,151325,4.9,1.8,0.0,0.0,0.0
1140,151326,10.0,6.1,0.0,0.0,0.0
1141,151327,12.5,9.1,0.0,0.0,0.0
1142,151328,10.8,9.0,3.3,2.4,35.6
1143,151329,18.7,16.0,5.7,1.1,39.0
1144,151330,6.5,1.7,5.1,0.0,0.0
1145,151331,10.9,9.6,7.0,1.7,38.8
1146,151332,43.2,50.9,4.2,1.7,0.0
1147,151333,11.7,4.4,0.0,1.7,0.0
1148,151335,1.4,0.0,0.0,0.0,0.0
1149,160001,1.4,2.2,0.0,0.0,0.0
1150,160005,4.5,0.5,0.0,1.1,0.0
1151,160008,8.3,0.0,0.0,0.0,0.0
1152,160013,2.8,0.0,0.0,0.0,0.0
1153,160016,0.6,0.4,0.0,0.0,33.9
1154,160024,3.8,0.5,0.0,0.0,40.0
1155,160028,2.2,0.4,4.4,0.0,40.3
1156,160029,3.0,0.2,9.0,0.0,34.9
1157,160030,1.6,1.3,7.5,2.3,0.0
1158,160032,3.5,4.7,6.5,0.0,32.1
1159,160033,0.9,0.8,3.9,2.0,30.6
1160,160040,2.2,1.0,0.0,0.0,0.0
1161,160045,4.7,2.7,0.0,1.3,36.6
1162,160047,8.4,3.0,3.6,1.2,38.3
1163,160057,17.3,1.5,4.7,2.9,31.5
1164,160058,1.8,0.0,3.7,0.8,27.3
1165,160064,6.3,2.6,4.2,2.2,0.0
1166,160067,1.5,0.5,4.6,2.1,34.3
1167,160069,1.4,0.0,0.0,0.0,0.0
1168,160079,5.5,2.5,4.9,1.1,38.7
1169,160080,0.7,1.9,3.8,0.0,0.0
1170,160082,6.1,2.4,0.0,2.9,41.5
1171,160083,2.1,2.8,3.9,2.6,31.2
1172,160089,32.0,0.6,0.0,1.5,36.7
1173,160101,11.1,0.0,1.9,0.0,0.0
1174,160104,2.9,0.0,0.0,0.0,0.0
1175,160110,5.4,0.1,5.1,3.0,30.7
1176,160112,12.3,6.7,0.0,0.0,0.0
1177,160117,3.3,2.7,1.8,1.5,46.2
1178,160122,31.2,0.5,8.7,1.1,40.7
1179,160124,28.3,26.1,0.0,0.0,0.0
1180,160146,0.3,0.0,3.0,0.0,0.0
1181,160147,11.6,4.7,2.4,0.0,0.0
1182,160153,17.8,0.0,2.6,0.0,0.0
1183,161300,0.0,0.0,0.0,0.0,0.0
1184,161301,20.3,43.2,0.0,0.0,0.0
1185,161302,26.3,50.0,0.0,0.0,37.2
1186,161303,12.5,0.0,0.0,0.0,0.0
1187,161304,12.1,17.2,0.0,0.0,0.0
1188,161305,4.1,0.0,0.0,0.0,0.0
1189,161306,5.9,7.8,0.0,0.0,0.0
1190,161307,2.1,0.0,4.4,0.0,0.0
1191,161310,45.2,0.0,0.0,0.0,0.0
1192,161311,0.0,0.0,0.0,0.0,0.0
1193,161313,3.1,0.0,0.0,0.7,0.0
1194,161314,1.4,0.0,0.0,0.0,0.0
1195,161316,3.1,1.0,0.0,0.0,0.0
1196,161317,0.0,0.0,0.0,6.9,0.0
1197,161319,0.0,0.0,0.0,0.0,0.0
1198,161320,7.6,0.0,0.0,0.0,0.0
1199,161321,0.0,0.0,0.0,0.0,0.0
1200,161322,1.2,0.0,0.0,0.0,0.0
1201,161324,6.7,0.0,0.0,0.0,0.0
1202,161325,2.8,0.0,0.0,0.0,0.0
1203,161327,7.0,0.0,0.0,0.0,0.0
1204,161329,7.0,2.0,0.0,0.0,0.0
1205,161330,5.1,0.0,0.0,0.0,0.0
1206,161331,10.6,0.0,0.0,0.0,0.0
1207,161332,0.0,0.0,0.0,0.0,0.0
1208,161334,3.0,0.0,0.0,0.0,0.0
1209,161335,4.9,1.0,0.0,0.0,0.0
1210,161336,0.0,0.0,0.0,0.0,0.0
1211,161337,0.0,0.0,0.0,0.0,0.0
1212,161338,4.2,0.0,0.0,0.0,0.0
1213,161339,2.2,1.1,4.8,1.6,0.0
1214,161341,9.6,0.0,0.0,0.0,0.0
1215,161342,78.7,0.0,0.0,0.0,0.0
1216,161343,5.1,3.8,0.0,0.0,0.0
1217,161344,8.9,1.0,0.0,0.0,0.0
1218,161345,7.7,0.0,0.0,0.0,0.0
1219,161346,9.4,0.0,0.0,0.0,0.0
1220,161347,2.1,0.0,0.0,0.0,0.0
1221,161350,10.3,0.0,0.0,0.0,0.0
1222,161351,11.2,0.0,0.0,0.0,0.0
1223,161352,9.7,11.4,0.0,0.0,0.0
1224,161353,7.5,2.7,6.3,0.0,0.0
1225,161354,2.9,0.0,0.0,0.0,0.0
1226,161355,4.9,6.2,3.0,0.0,0.0
1227,161356,28.8,2.1,0.0,0.8,0.0
1228,161358,9.8,0.0,0.0,0.0,0.0
1229,161359,10.5,1.8,0.0,0.5,0.0
1230,161360,14.8,0.0,0.0,0.0,0.0
1231,161361,7.1,1.6,0.0,0.0,0.0
1232,161364,4.8,0.0,0.0,1.2,0.0
1233,161365,6.3,6.4,0.0,0.0,0.0
1234,161366,7.9,3.2,0.0,0.0,0.0
1235,161367,26.5,0.0,3.9,0.0,0.0
1236,161369,6.0,5.6,0.0,0.0,0.0
1237,161370,1.1,0.0,0.0,0.0,0.0
1238,161371,12.7,1.2,0.0,0.0,0.0
1239,161372,60.6,4.7,8.7,0.0,0.0
1240,161373,2.9,0.0,0.0,0.0,0.0
1241,161374,9.2,7.9,0.0,0.0,0.0
1242,161375,25.3,23.9,0.0,0.0,0.0
1243,161376,39.8,12.0,0.0,0.9,0.0
1244,161379,69.4,1.3,0.0,0.4,0.0
1245,161381,11.0,1.4,0.0,0.6,0.0
1246,170006,40.9,21.9,6.3,7.7,40.7
1247,170009,6.9,1.7,0.0,0.0,0.0
1248,170012,10.5,0.2,5.6,2.7,40.9
1249,170013,19.2,0.4,3.5,0.0,35.8
1250,170014,2.2,0.0,3.8,8.4,0.0
1251,170016,8.1,0.1,6.5,1.6,46.9
1252,170017,1.0,0.6,2.0,0.0,44.4
1253,170020,1.2,0.0,6.2,3.8,0.0
1254,170023,11.1,0.3,4.1,0.5,0.0
1255,170027,62.8,0.0,3.0,0.0,42.9
1256,170039,75.4,0.0,0.0,0.0,0.0
1257,170040,6.6,0.1,5.9,1.9,42.9
1258,170049,1.9,0.3,3.1,6.0,42.7
1259,170058,11.4,12.2,3.2,0.0,45.7
1260,170068,15.9,11.5,3.6,0.0,48.6
1261,170074,4.5,0.5,5.3,4.3,47.5
1262,170086,5.2,1.1,4.4,2.8,38.3
1263,170094,21.7,1.1,0.0,0.6,0.0
1264,170103,3.7,0.0,1.4,1.8,45.2
1265,170104,10.5,3.2,4.3,2.1,35.3
1266,170105,54.8,5.9,0.0,0.0,0.0
1267,170109,1.6,0.0,4.0,0.0,0.0
1268,170110,2.4,3.4,0.0,0.0,0.0
1269,170120,76.1,0.3,4.5,1.1,36.3
1270,170122,36.2,6.9,2.4,2.5,0.0
1271,170123,4.6,1.2,6.5,2.5,40.8
1272,170133,2.5,1.6,4.0,0.0,0.0
1273,170137,1.4,0.0,6.6,3.4,40.5
1274,170142,2.8,0.0,6.7,0.7,0.0
1275,170145,15.5,3.3,6.8,0.0,49.5
1276,170146,5.4,0.0,3.3,13.0,46.7
1277,170150,32.5,3.9,0.0,0.0,0.0
1278,170166,0.0,0.0,0.0,0.0,0.0
1279,170175,1.2,0.9,0.0,0.0,0.0
1280,170176,4.4,0.0,5.3,4.5,37.2
1281,170182,13.4,1.0,4.3,0.0,38.3
1282,170183,0.0,0.0,0.0,0.0,42.5
1283,170185,3.7,0.3,4.9,0.0,36.4
1284,170186,0.0,0.0,6.9,0.0,0.0
1285,170188,0.0,0.0,0.0,0.0,34.3
1286,170191,16.0,12.2,6.7,0.0,40.7
1287,170194,0.0,0.0,0.0,0.0,20.7
1288,170196,0.0,0.0,0.0,0.0,0.0
1289,170197,17.1,7.1,3.5,0.5,0.0
1290,170200,36.2,13.4,1.5,5.4,0.0
1291,171308,0.0,0.0,0.0,0.0,0.0
1292,171311,3.7,3.1,0.0,0.0,0.0
1293,171316,31.1,2.6,2.1,0.0,0.0
1294,171317,0.0,0.0,0.0,0.0,0.0
1295,171319,11.0,0.0,6.3,0.0,0.0
1296,171321,3.6,0.0,0.0,0.0,0.0
1297,171325,20.3,0.0,0.0,0.0,0.0
1298,171327,5.1,0.0,0.0,5.6,0.0
1299,171333,17.9,16.2,2.0,0.0,0.0
1300,171337,3.0,1.1,0.0,0.0,0.0
1301,171338,2.3,0.0,0.0,0.0,0.0
1302,171341,82.6,0.0,4.5,0.0,0.0
1303,171345,18.3,0.0,0.0,0.0,0.0
1304,171348,25.0,21.8,0.0,0.0,0.0
1305,171354,5.2,0.0,0.0,0.0,0.0
1306,171363,6.9,0.0,0.0,6.3,0.0
1307,171371,16.8,0.0,0.0,0.9,0.0
1308,171373,16.4,7.9,0.0,5.1,0.0
1309,171374,78.8,8.8,1.8,0.0,0.0
1310,171376,2.2,0.0,0.0,0.0,0.0
1311,171377,16.0,12.2,4.3,0.0,0.0
1312,171378,9.9,3.7,0.0,8.2,0.0
1313,171380,5.6,3.2,5.0,1.1,50.9
1314,171383,73.7,5.2,0.0,0.0,0.0
1315,171384,5.9,0.0,7.1,0.0,43.8
1316,180001,2.7,0.0,5.6,0.0,0.0
1317,180002,13.1,10.0,4.1,0.0,37.7
1318,180004,11.9,6.0,0.0,0.0,42.4
1319,180005,24.3,22.2,3.8,2.1,35.3
1320,180009,11.8,13.9,4.8,0.4,33.0
1321,180010,3.4,6.8,4.3,3.2,44.0
1322,180011,5.8,5.1,3.8,1.6,38.3
1323,180012,9.5,0.0,6.6,4.0,35.1
1324,180013,3.1,0.2,3.4,4.0,29.3
1325,180016,4.2,0.3,8.0,0.0,0.0
1326,180017,24.9,25.2,2.0,4.1,45.5
1327,180018,1.5,0.9,4.4,0.0,30.0
1328,180019,24.7,0.0,3.6,0.0,47.2
1329,180020,10.5,16.0,0.0,0.0,0.0
1330,180021,9.0,5.4,2.2,0.0,0.0
1331,180024,9.1,2.5,9.5,5.7,0.0
1332,180025,3.1,0.3,0.0,2.8,40.7
1333,180027,9.7,3.6,2.4,6.1,37.0
1334,180029,7.0,6.7,0.0,4.5,55.3
1335,180035,2.8,0.4,3.8,2.2,41.7
1336,180036,8.2,13.2,3.9,2.4,39.8
1337,180038,29.8,0.5,7.5,2.6,36.3
1338,180040,6.3,0.0,5.7,2.8,36.9
1339,180043,5.1,3.2,0.0,0.0,54.3
1340,180044,24.7,38.2,5.0,3.5,42.7
1341,180045,1.3,0.0,2.9,2.1,37.3
1342,180046,3.3,0.0,0.0,0.0,0.0
1343,180048,16.9,0.4,4.2,2.1,38.6
1344,180049,5.3,3.3,2.9,2.3,33.3
1345,180050,34.1,19.6,1.3,0.0,48.3
1346,180051,3.2,0.2,0.0,0.9,39.3
1347,180053,28.0,2.0,7.0,0.0,0.0
1348,180056,11.4,4.7,7.3,2.6,0.0
1349,180064,5.4,0.4,10.0,4.0,35.5
1350,180066,4.8,1.6,0.0,0.0,0.0
1351,180067,1.6,0.0,5.6,7.6,42.0
1352,180069,5.8,3.6,4.2,0.0,0.0
1353,180070,2.6,0.0,6.5,2.1,34.5
1354,180078,7.1,8.7,0.0,3.9,0.0
1355,180079,3.0,0.0,1.5,6.7,0.0
1356,180080,8.2,3.1,4.3,1.9,39.2
1357,180087,15.5,10.0,3.4,2.3,26.8
1358,180088,8.1,0.5,6.2,3.0,39.8
1359,180092,6.0,8.2,4.1,0.0,50.0
1360,180093,8.0,1.1,4.1,2.1,39.1
1361,180095,0.0,0.0,0.0,0.0,0.0
1362,180101,3.4,0.6,3.3,0.0,0.0
1363,180102,8.4,5.6,5.7,2.0,45.0
1364,180103,6.4,2.5,2.6,2.4,30.9
1365,180104,9.6,6.1,5.0,4.0,42.9
1366,180105,12.1,10.0,0.9,0.0,0.0
1367,180106,17.7,33.3,0.0,0.0,0.0
1368,180115,4.5,2.2,5.2,4.8,49.1
1369,180116,18.9,0.0,0.0,5.2,0.0
1370,180124,13.4,0.6,0.0,4.1,41.2
1371,180127,3.2,0.0,0.0,5.1,0.0
1372,180128,1.5,0.0,4.9,5.7,0.0
1373,180130,2.5,0.0,4.9,2.0,43.8
1374,180132,9.2,5.9,3.6,2.7,49.0
1375,180138,1.6,0.0,4.3,0.0,0.0
1376,180139,2.5,2.4,0.0,3.9,0.0
1377,180141,6.5,0.2,4.2,7.1,50.0
1378,180143,6.2,7.3,3.4,8.2,0.0
1379,180149,15.8,16.3,0.0,0.0,0.0
1380,181301,7.2,13.0,3.8,0.0,0.0
1381,181302,2.6,3.7,0.0,0.0,0.0
1382,181304,3.9,0.0,0.0,0.0,0.0
1383,181305,3.3,0.4,0.0,0.0,0.0
1384,181306,9.2,6.3,0.0,0.0,0.0
1385,181307,0.0,3.0,0.0,0.0,0.0
1386,181309,3.8,4.0,0.0,0.0,0.0
1387,181310,3.0,1.4,0.0,0.7,0.0
1388,181311,1.8,0.0,3.7,0.5,0.0
1389,181314,44.6,15.8,0.0,0.0,0.0
1390,181315,4.4,6.7,0.0,0.0,0.0
1391,181316,1.5,0.0,0.0,0.0,0.0
1392,181317,11.4,0.0,0.0,0.0,0.0
1393,181318,3.6,4.8,3.9,0.9,0.0
1394,181319,28.1,12.8,0.0,1.2,0.0
1395,181320,62.0,63.3,0.0,0.0,0.0
1396,181321,2.7,11.0,0.0,1.0,0.0
1397,181322,3.6,15.3,0.0,0.0,0.0
1398,181323,2.8,0.0,0.0,0.0,0.0
1399,181324,9.9,4.7,0.0,4.3,0.0
1400,181325,24.3,15.5,0.0,0.0,0.0
1401,181327,7.4,0.0,0.0,0.0,0.0
1402,181328,13.5,8.1,0.0,0.0,0.0
1403,181329,1.5,1.7,1.2,0.9,0.0
1404,181330,18.7,18.1,4.3,0.0,0.0
1405,181331,2.2,1.2,0.0,0.0,0.0
1406,190002,28.9,24.6,0.0,3.6,39.5
1407,190003,36.3,0.8,0.0,0.0,0.0
1408,190004,34.9,0.0,0.0,1.7,30.6
1409,190005,5.4,0.7,3.2,5.2,0.0
1410,190006,22.1,0.4,0.0,5.6,0.0
1411,190007,50.4,18.9,6.1,3.9,0.0
1412,190008,5.3,3.9,4.0,2.8,48.6
1413,190011,2.7,0.0,2.0,0.0,0.0
1414,190013,23.2,16.7,4.5,0.0,37.2
1415,190014,16.2,16.3,0.0,1.6,37.2
1416,190015,9.4,4.8,7.4,1.4,39.2
1417,190017,21.2,14.2,0.0,2.8,49.4
1418,190019,23.4,3.2,3.6,2.4,45.5
1419,190020,20.5,17.2,0.0,6.7,0.0
1420,190025,46.7,22.3,0.0,0.0,0.0
1421,190026,4.2,0.7,8.0,3.1,50.0
1422,190027,9.1,11.8,5.0,2.4,0.0
1423,190034,11.8,0.7,0.0,0.0,0.0
1424,190036,14.1,0.4,6.6,4.0,48.1
1425,190039,23.3,17.5,7.4,0.6,39.3
1426,190040,32.9,0.0,12.4,2.4,38.9
1427,190041,2.5,0.2,7.4,2.6,45.2
1428,190044,46.2,32.8,0.0,0.0,0.0
1429,190045,22.9,4.0,5.4,3.6,0.0
1430,190046,21.3,0.0,5.7,4.2,58.2
1431,190050,33.6,26.3,0.0,1.9,0.0
1432,190053,44.8,50.5,2.1,0.0,46.9
1433,190054,47.0,0.0,8.6,2.7,0.0
1434,190060,21.4,2.3,2.3,2.9,0.0
1435,190064,7.7,2.7,6.6,3.9,44.7
1436,190065,18.3,16.7,0.0,4.2,0.0
1437,190079,22.2,0.0,0.0,0.0,0.0
1438,190081,28.6,0.0,0.0,0.0,0.0
1439,190086,7.9,0.0,0.0,1.8,0.0
1440,190088,35.2,4.2,0.0,0.0,0.0
1441,190090,40.2,6.0,6.3,0.0,0.0
1442,190098,11.6,0.0,2.8,1.5,0.0
1443,190099,14.8,26.3,0.0,0.0,0.0
1444,190102,20.5,0.2,0.0,1.6,39.2
1445,190106,61.3,46.8,0.0,0.0,0.0
1446,190111,18.1,0.1,6.6,1.6,45.1
1447,190114,8.8,0.0,0.0,0.0,0.0
1448,190116,30.3,17.6,0.0,0.0,43.2
1449,190118,5.8,0.0,9.9,4.8,0.0
1450,190125,23.4,0.0,3.4,3.3,37.1
1451,190128,5.4,0.0,0.0,0.0,0.0
1452,190133,43.5,0.0,0.0,0.0,0.0
1453,190140,20.0,4.7,0.0,0.0,0.0
1454,190144,5.8,1.0,0.0,4.1,0.0
1455,190145,3.8,4.9,5.3,0.0,0.0
1456,190146,28.5,0.0,4.0,2.0,51.9
1457,190151,13.1,0.0,0.0,1.1,51.2
1458,190160,61.0,2.4,2.6,5.3,52.5
1459,190164,22.9,10.5,0.0,2.6,0.0
1460,190167,15.8,12.1,8.5,3.2,37.9
1461,190176,5.0,0.0,11.2,1.4,43.2
1462,190177,24.3,0.0,2.5,0.0,0.0
1463,190183,14.2,0.7,2.2,0.0,0.0
1464,190184,11.3,0.0,0.0,5.8,0.0
1465,190201,4.4,0.0,0.0,0.0,0.0
1466,190202,33.2,0.8,6.4,2.7,51.3
1467,190204,13.3,0.0,3.5,1.3,0.0
1468,190205,4.5,1.0,0.0,5.2,0.0
1469,190208,0.0,0.0,0.0,14.0,0.0
1470,190218,20.3,7.0,0.0,0.0,0.0
1471,190236,19.1,0.5,0.0,1.3,46.3
1472,190241,7.0,3.6,0.0,0.0,0.0
1473,190242,2.9,0.0,0.0,0.0,0.0
1474,190245,43.1,0.9,4.7,0.0,0.0
1475,190246,0.0,0.0,0.0,0.0,32.9
1476,190250,6.8,1.2,3.9,0.0,0.0
1477,190259,0.0,0.0,0.0,0.0,40.3
1478,190263,0.0,0.0,0.0,0.0,0.0
1479,190266,0.0,0.0,0.0,0.0,0.0
1480,190270,0.0,0.0,0.0,0.0,45.7
1481,190274,31.0,8.7,7.1,0.0,0.0
1482,190297,56.3,0.0,0.0,0.0,0.0
1483,190298,37.2,32.0,0.0,0.0,41.6
1484,190303,0.0,3.4,0.0,0.0,39.7
1485,190308,27.9,6.5,0.0,0.0,0.0
1486,190312,24.3,23.2,4.3,0.0,0.0
1487,191301,7.4,0.0,0.0,1.0,0.0
1488,191305,10.3,0.0,0.0,0.5,0.0
1489,191306,45.7,0.0,0.0,0.0,0.0
1490,191315,44.6,3.4,0.0,0.0,0.0
1491,191316,19.4,0.0,0.0,0.0,0.0
1492,191317,30.7,13.8,0.0,0.0,0.0
1493,191323,21.7,0.0,0.0,0.6,0.0
1494,191324,7.9,2.8,0.0,0.0,0.0
1495,191325,6.3,0.0,0.0,0.0,0.0
1496,191326,0.0,0.0,0.0,0.0,0.0
1497,200001,3.6,0.0,4.0,1.8,37.9
1498,200008,2.7,0.3,5.1,2.0,30.7
1499,200009,2.1,0.9,4.8,1.5,33.0
1500,200018,1.7,0.5,6.0,0.0,0.0
1501,200019,2.1,0.1,4.6,2.5,40.9
1502,200020,6.4,0.2,5.8,1.2,31.5
1503,200021,3.3,0.0,2.2,0.6,31.2
1504,200024,6.1,0.3,3.4,3.0,0.0
1505,200031,5.3,0.2,4.9,0.0,45.5
1506,200033,3.0,0.1,3.4,1.8,44.8
1507,200034,4.0,0.0,3.3,2.2,28.6
1508,200037,10.2,1.4,4.2,0.0,34.2
1509,200039,2.2,0.1,4.2,1.5,0.0
1510,200041,2.4,0.0,3.0,0.4,0.0
1511,200050,9.7,0.8,6.5,0.0,47.2
1512,200052,24.7,14.0,5.7,0.0,0.0
1513,200063,4.7,0.0,3.6,0.5,0.0
1514,201300,1.6,0.0,4.2,0.0,0.0
1515,201301,1.7,0.0,0.0,0.0,0.0
1516,201302,2.1,0.0,1.6,1.8,48.6
1517,201303,1.6,0.9,2.2,0.0,0.0
1518,201304,3.8,1.1,0.0,0.0,0.0
1519,201305,1.8,0.7,0.0,0.0,0.0
1520,201306,0.7,0.0,0.0,0.0,0.0
1521,201307,1.1,1.3,4.7,0.0,0.0
1522,201308,1.6,1.8,8.0,0.0,0.0
1523,201310,3.4,0.5,4.0,0.0,0.0
1524,201311,4.3,0.0,0.0,0.9,0.0
1525,201313,4.4,0.0,0.0,0.7,43.1
1526,201314,6.4,1.9,1.9,0.9,0.0
1527,201315,3.2,3.2,5.8,1.4,35.4
1528,220001,2.4,0.0,3.6,2.1,0.0
1529,220002,14.4,0.2,5.2,1.3,31.3
1530,220008,5.3,0.2,5.9,0.7,30.9
1531,220010,6.3,3.0,6.8,2.0,0.0
1532,220011,6.6,0.2,4.2,5.0,0.0
1533,220012,5.1,0.0,0.0,3.1,36.0
1534,220015,3.5,0.0,3.3,1.5,36.9
1535,220016,9.1,1.2,3.0,2.1,0.0
1536,220017,2.3,0.0,2.4,3.8,0.0
1537,220019,5.6,0.6,6.6,1.9,0.0
1538,220020,4.0,0.0,5.1,3.9,47.5
1539,220024,3.8,0.0,3.1,1.8,36.5
1540,220029,2.3,0.2,9.7,3.0,0.0
1541,220030,4.2,0.0,5.4,0.0,0.0
1542,220031,5.5,0.3,8.1,3.4,36.4
1543,220033,3.1,0.1,5.4,2.1,26.7
1544,220035,5.8,0.1,4.6,1.8,34.6
1545,220036,12.6,0.2,6.1,0.7,39.3
1546,220046,5.6,2.3,6.5,3.1,34.5
1547,220049,1.8,0.0,5.1,0.0,0.0
1548,220050,2.4,0.7,0.0,0.0,0.0
1549,220052,5.3,0.0,2.4,3.5,26.2
1550,220058,0.9,0.0,0.0,0.0,0.0
1551,220060,4.9,0.2,8.5,2.0,32.3
1552,220063,3.8,0.1,3.3,1.8,0.0
1553,220065,2.9,0.0,4.2,2.1,0.0
1554,220066,4.9,0.1,3.7,3.1,0.0
1555,220070,3.7,1.7,6.9,4.4,37.4
1556,220071,2.7,0.0,4.7,1.0,38.6
1557,220073,3.9,0.1,4.7,3.5,39.1
1558,220074,3.9,0.6,3.5,2.6,31.2
1559,220075,0.0,0.2,0.0,0.0,0.0
1560,220077,1.8,0.1,3.8,1.6,26.3
1561,220080,6.6,3.1,6.4,2.5,40.1
1562,220083,13.2,0.2,6.2,1.1,36.5
1563,220084,2.0,0.0,5.3,1.3,34.8
1564,220086,14.5,0.1,5.0,1.2,37.8
1565,220088,4.1,0.0,0.0,0.0,33.0
1566,220090,2.7,0.0,5.4,2.2,31.6
1567,220095,2.4,0.0,6.3,0.0,28.6
1568,220098,5.7,0.0,4.3,0.0,0.0
1569,220100,2.7,3.1,5.6,1.6,33.3
1570,220101,5.8,0.1,4.9,1.6,34.7
1571,220105,3.8,0.2,6.0,3.3,0.0
1572,220108,7.3,0.5,5.5,3.0,25.9
1573,220110,5.3,0.2,9.7,1.7,37.1
1574,220111,6.3,0.0,4.2,3.8,41.8
1575,220116,3.3,0.0,6.5,0.0,45.8
1576,220119,8.2,0.1,5.5,2.0,35.4
1577,220126,8.2,0.0,5.3,4.4,0.0
1578,220135,6.5,0.1,0.0,2.4,33.7
1579,220163,7.1,0.0,4.8,1.9,0.0
1580,220171,8.3,0.0,7.0,1.5,36.4
1581,220175,10.2,0.0,5.1,3.1,0.0
1582,220176,4.9,4.2,5.3,2.7,38.0
1583,220177,5.5,0.0,0.0,0.0,0.0
1584,221302,3.6,1.2,4.9,0.6,0.0
1585,230002,3.7,2.8,4.8,2.6,37.5
1586,230003,1.8,0.8,0.0,5.3,0.0
1587,230005,3.1,0.5,5.1,2.1,27.6
1588,230013,0.0,0.0,0.0,0.0,0.0
1589,230015,4.4,2.3,1.9,1.4,0.0
1590,230017,3.1,0.0,3.2,2.1,38.4
1591,230019,7.0,2.3,5.1,2.1,38.2
1592,230020,9.5,10.7,6.5,2.9,41.6
1593,230021,5.4,0.5,0.0,1.4,44.4
1594,230022,11.0,8.9,6.2,0.0,40.9
1595,230024,14.1,5.1,3.3,5.5,40.0
1596,230029,2.9,1.5,3.3,2.7,34.6
1597,230030,14.4,3.4,4.4,0.9,45.7
1598,230031,3.9,0.4,0.0,1.7,0.0
1599,230035,2.4,0.0,5.3,2.6,41.2
1600,230036,19.4,4.8,3.3,1.2,40.0
1601,230037,1.7,0.0,2.6,4.3,36.4
1602,230038,3.4,0.6,4.3,2.0,37.5
1603,230040,2.2,0.0,4.5,0.0,36.0
1604,230041,10.4,2.6,2.5,2.3,38.0
1605,230046,4.0,0.0,5.1,1.0,30.6
1606,230047,10.8,7.9,5.2,1.0,31.1
1607,230053,3.2,4.1,3.8,0.1,32.0
1608,230054,22.2,5.7,3.4,0.0,36.9
1609,230055,11.2,5.4,2.6,0.5,37.0
1610,230058,1.7,0.0,4.1,2.1,49.0
1611,230059,4.4,0.2,8.7,3.1,37.7
1612,230066,6.7,0.0,0.0,0.7,42.4
1613,230069,4.6,4.6,2.2,1.0,34.9
1614,230070,16.8,12.7,3.8,0.6,39.0
1615,230072,5.0,0.8,2.7,1.0,40.5
1616,230075,3.7,0.3,3.8,3.6,28.2
1617,230077,16.5,26.7,4.3,2.7,38.4
1618,230078,4.1,2.8,0.0,0.0,0.0
1619,230080,9.9,11.7,2.2,0.0,0.0
1620,230081,2.0,0.0,8.2,1.3,33.0
1621,230085,3.6,0.0,1.3,0.0,0.0
1622,230089,5.1,1.4,5.5,2.3,35.0
1623,230092,5.7,0.0,5.8,2.2,39.9
1624,230093,15.4,0.3,5.6,0.0,59.2
1625,230095,19.4,18.0,3.0,1.8,41.1
1626,230096,6.8,2.2,6.5,0.0,0.0
1627,230097,3.6,0.2,4.8,2.8,36.1
1628,230099,4.7,0.0,2.2,2.2,37.8
1629,230100,17.9,26.1,3.2,2.2,57.4
1630,230104,25.7,15.8,6.5,1.5,31.0
1631,230105,3.6,0.9,4.2,1.4,37.6
1632,230108,3.5,0.0,2.9,0.8,0.0
1633,230110,6.0,0.8,3.4,0.0,38.0
1634,230117,5.2,2.7,3.9,2.0,43.8
1635,230118,30.8,23.7,6.3,0.0,0.0
1636,230121,2.9,0.2,5.9,1.7,36.4
1637,230130,3.7,1.7,4.9,1.3,38.5
1638,230132,1.0,0.4,0.0,4.3,0.0
1639,230133,5.4,0.0,1.9,0.6,44.4
1640,230141,22.0,0.5,0.0,6.7,38.7
1641,230142,10.5,9.9,4.4,3.1,36.8
1642,230146,3.8,2.2,4.8,1.0,37.3
1643,230151,2.6,1.4,4.7,3.3,0.0
1644,230156,6.1,2.8,4.0,0.8,34.9
