,Provider ID,OP_10,OP_11,OP_13,OP_14,OP_8,Efficiency_score
975,140217,4.898999999999999,0.0,-0.051,-0.0,0.0,0.9695999999999998
976,140223,1.9319999999999997,0.128,-0.061,-0.064,3.9760000000000004,1.1822000000000001
977,140224,3.795,0.048,-0.069,-0.0,3.592,1.4732
978,140228,2.415,0.032,-0.036000000000000004,-0.034,3.312,1.1378000000000001
979,140231,5.175,0.11199999999999999,-0.048,-0.02,2.3440000000000003,1.5126000000000002
980,140233,4.691999999999999,0.14400000000000002,-0.028999999999999998,-0.038,3.1839999999999997,1.5905999999999998
981,140234,4.071,0.17600000000000002,-0.08,-0.01,2.864,1.4042
982,140239,7.935,0.272,-0.031000000000000003,-0.022000000000000002,2.912,2.2131999999999996
983,140240,0.8969999999999999,0.16,-0.02,-0.0,0.0,0.20739999999999997
984,140242,2.76,0.048,-0.045,-0.038,3.128,1.1705999999999999
985,140250,1.38,0.20800000000000002,-0.031000000000000003,-0.055999999999999994,3.8560000000000003,1.0714000000000001
986,140251,6.278999999999999,0.064,-0.034,-0.0,3.472,1.9561999999999997
987,140252,3.1739999999999995,0.016,-0.048,-0.062000000000000006,2.832,1.1824
988,140258,4.3469999999999995,0.28800000000000003,-0.064,-0.055999999999999994,2.84,1.4709999999999999
989,140275,2.622,0.272,-0.026000000000000002,-0.024,0.0,0.5688000000000001
990,140276,6.209999999999999,0.064,-0.044000000000000004,-0.027999999999999997,2.608,1.7619999999999998
991,140280,1.518,0.0,-0.062000000000000006,-0.05,0.0,0.2812
992,140281,6.417,0.0,-0.045,-0.032,3.0560000000000005,1.8792000000000002
993,140286,4.3469999999999995,0.08,-0.031000000000000003,-0.034,0.0,0.8724000000000001
994,140288,1.7939999999999998,0.096,-0.054000000000000006,-0.05,2.912,0.9395999999999999
995,140289,1.7249999999999999,0.0,-0.079,-0.054000000000000006,2.952,0.9087999999999999
996,140290,4.484999999999999,0.048,-0.049,-0.07,3.264,1.5355999999999996
997,140291,1.518,0.14400000000000002,-0.065,-0.026000000000000002,3.568,1.0278
998,140292,4.209,0.0,-0.0,-0.022000000000000002,0.0,0.8373999999999999
999,140294,4.071,0.0,-0.036000000000000004,-0.0,0.0,0.807
1000,140300,8.625,1.776,-0.0,-0.0,0.0,2.0802
1001,140304,7.727999999999999,0.4,-0.03,-0.0,3.064,2.2323999999999997
1002,141303,7.107,1.6480000000000001,-0.0,-0.0,0.0,1.7510000000000001
1003,141305,11.247,2.672,-0.0,-0.012,0.0,2.7814
1004,141309,17.802,2.7039999999999997,-0.0,-0.0,0.0,4.1012
1005,141310,3.036,0.14400000000000002,-0.04,-0.013999999999999999,0.0,0.6252000000000001
1006,141311,2.553,0.0,-0.027000000000000003,-0.0,0.0,0.5052
1007,141313,12.489,1.344,-0.0,-0.0,0.0,2.7666
1008,141315,3.5879999999999996,0.256,-0.0,-0.024,0.0,0.7639999999999999
1009,141316,11.315999999999999,0.0,-0.0,-0.022000000000000002,0.0,2.2588
1010,141317,4.14,0.11199999999999999,-0.062000000000000006,-0.01,0.0,0.836
1011,141318,2.553,0.22399999999999998,-0.0,-0.0,0.0,0.5554
1012,141319,2.139,0.20800000000000002,-0.017,-0.0,0.0,0.466
1013,141320,20.354999999999997,1.824,-0.019,-0.0,0.0,4.432
1014,141321,12.419999999999998,2.64,-0.0,-0.0,0.0,3.0119999999999996
1015,141322,8.625,0.048,-0.0,-0.0,0.0,1.7346
1016,141323,6.968999999999999,0.608,-0.051,-0.0,0.0,1.5051999999999999
1017,141324,9.453,5.04,-0.0,-0.0,0.0,2.8985999999999996
1018,141327,14.904,2.336,-0.0,-0.0,0.0,3.4479999999999995
1019,141328,11.729999999999999,5.327999999999999,-0.0,-0.0,0.0,3.4116
1020,141329,0.0,0.0,-0.0,-0.0,0.0,0.0
1021,141330,0.69,0.0,-0.0,-0.0,0.0,0.13799999999999998
1022,141334,12.489,2.7680000000000002,-0.0,-0.0,0.0,3.0514
1023,141335,0.759,0.0,-0.051,-0.0,0.0,0.1416
1024,141336,8.901,1.36,-0.08900000000000001,-0.08800000000000001,0.0,2.0168
1025,141337,6.417,0.256,-0.0,-0.0,0.0,1.3346
1026,141338,0.345,0.0,-0.036000000000000004,-0.0,0.0,0.06179999999999999
1027,141339,4.071,0.304,-0.035,-0.076,0.0,0.8528
1028,141340,3.8639999999999994,0.72,-0.0,-0.0,0.0,0.9168
1029,141341,2.8979999999999997,1.168,-0.0,-0.0,0.0,0.8131999999999999
1030,141342,3.243,0.0,-0.0,-0.0,0.0,0.6486
1031,141345,39.123,0.8959999999999999,-0.0,-0.0,0.0,8.0038
1032,141347,6.762,0.128,-0.0,-0.0,0.0,1.378
1033,141348,3.726,0.0,-0.0,-0.0,0.0,0.7452
1034,141350,9.315,0.336,-0.05,-0.0,2.184,2.3569999999999998
1035,141351,2.8979999999999997,0.22399999999999998,-0.0,-0.0,0.0,0.6244
1036,150001,7.59,0.528,-0.032,-0.0,0.0,1.6172
1037,150002,10.004999999999999,1.952,-0.047,-0.084,2.7039999999999997,2.9059999999999997
1038,150004,5.313,0.72,-0.042,-0.078,3.2800000000000002,1.8386000000000002
1039,150005,9.866999999999999,1.376,-0.064,-0.038,2.8160000000000003,2.7914
1040,150006,3.8639999999999994,0.368,-0.069,-0.052000000000000005,2.616,1.3454000000000002
1041,150007,5.175,0.49600000000000005,-0.043,-0.0,3.2560000000000002,1.7768000000000004
1042,150008,1.5869999999999997,0.0,-0.040999999999999995,-0.078,2.736,0.8408
1043,150009,2.8289999999999997,0.0,-0.052000000000000005,-0.068,3.1039999999999996,1.1626
1044,150010,3.8639999999999994,0.096,-0.051,-0.034,3.128,1.4005999999999998
1045,150011,4.14,0.336,-0.0,-0.055999999999999994,2.7439999999999998,1.4327999999999999
1046,150012,1.9319999999999997,0.0,-0.054000000000000006,-0.07200000000000001,0.0,0.3611999999999999
1047,150015,7.59,1.6480000000000001,-0.054000000000000006,-0.086,2.944,2.4083999999999994
1048,150017,2.415,0.0,-0.051,-0.07400000000000001,2.984,1.0548
1049,150018,1.4489999999999998,0.016,-0.06,-0.048,3.432,0.9578000000000001
1050,150021,4.968,0.17600000000000002,-0.037000000000000005,-0.064,3.2,1.6485999999999996
1051,150022,2.9669999999999996,0.304,-0.06,-0.0,0.0,0.6421999999999999
1052,150023,13.937999999999999,2.2880000000000003,-0.0,-0.062000000000000006,3.3200000000000003,3.8968
1053,150024,2.553,0.256,-0.036000000000000004,-0.06,3.864,1.3154000000000001
1054,150026,7.727999999999999,0.048,-0.052000000000000005,-0.042,2.8000000000000003,2.0964
1055,150030,5.451,0.96,-0.044000000000000004,-0.032,4.48,2.1630000000000003
1056,150034,4.071,0.08,-0.048,-0.048,2.864,1.3838
1057,150035,4.761,0.544,-0.035,-0.048,2.7119999999999997,1.5867999999999998
1058,150037,5.795999999999999,0.784,-0.05,-0.0,3.384,1.9828
1059,150042,14.214,3.392,-0.049,-0.06,3.128,4.125
1060,150044,8.831999999999999,0.96,-0.061,-0.04,3.2560000000000002,2.5894
1061,150045,1.38,0.14400000000000002,-0.019,-0.0,3.12,0.925
1062,150046,2.76,0.048,-0.045,-0.0,0.0,0.5526
1063,150047,1.7939999999999998,0.512,-0.040999999999999995,-0.0,0.0,0.453
1064,150048,5.313,0.048,-0.055999999999999994,-0.032,3.912,1.8370000000000002
1065,150051,1.656,0.14400000000000002,-0.05,-0.038,2.7600000000000002,0.8944000000000001
1066,150056,3.381,0.016,-0.05,-0.062000000000000006,3.152,1.2873999999999999
1067,150057,5.037,0.43200000000000005,-0.043,-0.012,2.904,1.6636
1068,150058,3.1739999999999995,0.0,-0.055999999999999994,-0.022000000000000002,0.0,0.6192
1069,150059,3.6569999999999996,0.08,-0.078,-0.04,3.7119999999999997,1.4662
1070,150061,2.415,0.912,-0.049,-0.0,0.0,0.6556
1071,150064,2.553,0.0,-0.071,-0.0,0.0,0.49639999999999995
1072,150065,1.518,0.0,-0.05,-0.0,3.136,0.9208000000000001
1073,150069,3.036,0.064,-0.043,-0.0,3.7680000000000002,1.365
1074,150072,2.001,0.064,-0.055999999999999994,-0.0,0.0,0.4018
1075,150074,6.762,1.232,-0.05,-0.05,2.224,2.0235999999999996
1076,150075,3.6569999999999996,0.14400000000000002,-0.0,-0.098,0.0,0.7405999999999999
1077,150076,2.001,0.048,-0.032,-0.02,0.0,0.3994
1078,150082,4.002,0.048,-0.077,-0.126,3.832,1.5357999999999998
1079,150084,4.83,0.048,-0.046,-0.09,3.5839999999999996,1.6652
1080,150086,14.904,1.28,-0.043,-0.018000000000000002,3.88,4.0006
1081,150088,2.139,0.016,-0.044000000000000004,-0.05,3.672,1.1466
1082,150089,4.14,0.16,-0.061,-0.07,2.632,1.3602
1083,150090,7.658999999999999,1.12,-0.039,-0.0,0.0,1.748
1084,150091,4.968,0.0,-0.0,-0.0,0.0,0.9936
1085,150097,5.5889999999999995,0.784,-0.044000000000000004,-0.046,2.984,1.8534000000000002
1086,150100,2.139,0.14400000000000002,-0.057,-0.046,3.176,1.0711999999999997
1087,150101,7.313999999999999,0.6559999999999999,-0.0,-0.0,0.0,1.5939999999999999
1088,150102,1.38,0.20800000000000002,-0.0,-0.0,2.52,0.8215999999999999
1089,150104,6.555,0.44799999999999995,-0.025,-0.0,3.736,2.1428000000000003
1090,150109,2.484,0.336,-0.049,-0.027999999999999997,0.0,0.5486
1091,150112,4.83,0.0,-0.033,-0.052000000000000005,2.9280000000000004,1.5346000000000002
1092,150113,2.07,0.43200000000000005,-0.037000000000000005,-0.036000000000000004,2.968,1.0794000000000001
1093,150115,3.795,0.096,-0.052000000000000005,-0.026000000000000002,2.832,1.3290000000000002
1094,150125,4.3469999999999995,0.064,-0.066,-0.044000000000000004,3.44,1.5482
1095,150126,3.5879999999999996,0.43200000000000005,-0.035,-0.06,3.5760000000000005,1.5002
1096,150128,1.311,0.28800000000000003,-0.051,-0.054000000000000006,2.616,0.8219999999999998
1097,150133,2.415,0.5920000000000001,-0.040999999999999995,-0.0,1.6880000000000002,0.9308
1098,150146,3.795,0.20800000000000002,-0.0,-0.0,3.472,1.4949999999999999
1099,150149,0.0,0.0,-0.0,-0.0,0.0,0.0
1100,150150,2.484,0.096,-0.0,-0.0,3.304,1.1768
1101,150153,0.0,0.0,-0.046,-0.0,0.0,-0.0092
1102,150157,2.8979999999999997,0.0,-0.0,-0.146,3.152,1.1808
1103,150158,2.3459999999999996,0.016,-0.049,-0.057999999999999996,3.632,1.1774
1104,150160,0.0,0.0,-0.0,-0.0,3.032,0.6064
1105,150161,1.656,0.032,-0.033,-0.0,3.88,1.1069999999999998
1106,150162,3.8639999999999994,0.16,-0.057,-0.024,2.752,1.339
1107,150165,5.864999999999999,0.016,-0.036000000000000004,-0.0,3.2800000000000002,1.825
1108,150166,13.454999999999998,0.5760000000000001,-0.0,-0.0,3.0,3.4061999999999997
1109,150167,0.0,0.0,-0.0,-0.0,1.6640000000000001,0.33280000000000004
1110,150169,7.382999999999999,1.6480000000000001,-0.0,-0.08,3.3680000000000003,2.4638
1111,150173,2.2079999999999997,0.08,-0.051,-0.038,3.6239999999999997,1.1645999999999996
1112,150175,0.0,0.0,-0.044000000000000004,-0.0,0.0,-0.0088
1113,150176,2.691,0.0,-0.04,-0.14800000000000002,0.0,0.5005999999999999
1114,150181,2.9669999999999996,0.0,-0.016,-0.0,0.0,0.5902
1115,151300,2.484,0.0,-0.0,-0.0,0.0,0.4968
1116,151301,5.313,1.28,-0.0,-0.09,0.0,1.3006
1117,151302,0.8969999999999999,0.192,-0.0,-0.086,0.0,0.20059999999999997
1118,151303,2.07,0.0,-0.0,-0.0,0.0,0.414
1119,151304,4.14,0.5920000000000001,-0.0,-0.0,0.0,0.9463999999999999
1120,151305,5.451,1.136,-0.0,-0.01,0.0,1.3154
1121,151306,2.76,0.41600000000000004,-0.0,-0.0,3.2800000000000002,1.2912000000000001
1122,151307,2.415,0.17600000000000002,-0.0,-0.0,0.0,0.5182
1123,151308,6.968999999999999,0.41600000000000004,-0.0,-0.0,0.0,1.4769999999999999
1124,151309,3.795,0.17600000000000002,-0.0,-0.0,0.0,0.7942
1125,151310,3.5189999999999997,0.11199999999999999,-0.0,-0.0,0.0,0.7262
1126,151311,6.347999999999999,0.256,-0.054000000000000006,-0.0,0.0,1.3099999999999998
1127,151312,1.9319999999999997,0.128,-0.07400000000000001,-0.008,0.0,0.3955999999999999
1128,151313,2.2769999999999997,0.128,-0.0,-0.0,0.0,0.481
1129,151314,0.0,0.32,-0.042,-0.1,0.0,0.03560000000000001
1130,151315,0.207,0.0,-0.0,-0.0,0.0,0.0414
1131,151316,1.38,0.0,-0.0,-0.013999999999999999,0.0,0.2732
1132,151317,6.968999999999999,1.776,-0.0,-0.0,0.0,1.7489999999999999
1133,151318,1.656,0.22399999999999998,-0.046,-0.0,0.0,0.36679999999999996
1134,151319,5.313,2.256,-0.0,-0.0,0.0,1.5137999999999998
1135,151320,1.5869999999999997,0.0,-0.0,-0.0,0.0,0.31739999999999996
1136,151322,21.596999999999998,5.44,-0.07,-0.032,4.112,6.2094
1137,151323,1.7939999999999998,0.17600000000000002,-0.0,-0.0,0.0,0.39399999999999996
1138,151324,2.76,0.14400000000000002,-0.0,-0.0,0.0,0.5808
1139,151325,3.381,0.28800000000000003,-0.0,-0.0,0.0,0.7337999999999999
1140,151326,6.8999999999999995,0.976,-0.0,-0.0,0.0,1.5752
1141,151327,8.625,1.456,-0.0,-0.0,0.0,2.0162
1142,151328,7.452,1.44,-0.033,-0.048,2.8480000000000003,2.3318000000000003
1143,151329,12.902999999999999,2.56,-0.057,-0.022000000000000002,3.12,3.7008
1144,151330,4.484999999999999,0.272,-0.051,-0.0,0.0,0.9411999999999999
1145,151331,7.521,1.536,-0.07,-0.034,3.1039999999999996,2.4113999999999995
1146,151332,29.808,8.144,-0.042,-0.034,0.0,7.5752
1147,151333,8.072999999999999,0.7040000000000001,-0.0,-0.034,0.0,1.7485999999999997
1148,151335,0.9659999999999999,0.0,-0.0,-0.0,0.0,0.19319999999999998
1149,160001,0.9659999999999999,0.35200000000000004,-0.0,-0.0,0.0,0.26359999999999995
1150,160005,3.1049999999999995,0.08,-0.0,-0.022000000000000002,0.0,0.6325999999999999
1151,160008,5.727,0.0,-0.0,-0.0,0.0,1.1454
1152,160013,1.9319999999999997,0.0,-0.0,-0.0,0.0,0.38639999999999997
1153,160016,0.414,0.064,-0.0,-0.0,2.7119999999999997,0.638
1154,160024,2.622,0.08,-0.0,-0.0,3.2,1.1804000000000001
1155,160028,1.518,0.064,-0.044000000000000004,-0.0,3.2239999999999998,0.9524000000000001
1156,160029,2.07,0.032,-0.09,-0.0,2.792,0.9608000000000001
1157,160030,1.1039999999999999,0.20800000000000002,-0.075,-0.046,0.0,0.23819999999999997
1158,160032,2.415,0.752,-0.065,-0.0,2.568,1.134
1159,160033,0.621,0.128,-0.039,-0.04,2.448,0.6235999999999999
1160,160040,1.518,0.16,-0.0,-0.0,0.0,0.3356
1161,160045,3.243,0.43200000000000005,-0.0,-0.026000000000000002,2.9280000000000004,1.3154000000000001
1162,160047,5.795999999999999,0.48,-0.036000000000000004,-0.024,3.064,1.8560000000000003
1163,160057,11.937,0.24,-0.047,-0.057999999999999996,2.52,2.9183999999999997
1164,160058,1.242,0.0,-0.037000000000000005,-0.016,2.184,0.6746000000000001
1165,160064,4.3469999999999995,0.41600000000000004,-0.042,-0.044000000000000004,0.0,0.9354000000000001
1166,160067,1.035,0.08,-0.046,-0.042,2.7439999999999998,0.7542000000000001
1167,160069,0.9659999999999999,0.0,-0.0,-0.0,0.0,0.19319999999999998
1168,160079,3.795,0.4,-0.049,-0.022000000000000002,3.096,1.444
1169,160080,0.48299999999999993,0.304,-0.038,-0.0,0.0,0.1498
1170,160082,4.209,0.384,-0.0,-0.057999999999999996,3.3200000000000003,1.5710000000000002
1171,160083,1.4489999999999998,0.44799999999999995,-0.039,-0.052000000000000005,2.496,0.8604
1172,160089,22.08,0.096,-0.0,-0.03,2.9360000000000004,5.016399999999999
1173,160101,7.658999999999999,0.0,-0.019,-0.0,0.0,1.5279999999999998
1174,160104,2.001,0.0,-0.0,-0.0,0.0,0.4002
1175,160110,3.726,0.016,-0.051,-0.06,2.456,1.2174
1176,160112,8.487,1.072,-0.0,-0.0,0.0,1.9118000000000002
1177,160117,2.2769999999999997,0.43200000000000005,-0.018000000000000002,-0.03,3.696,1.2714
1178,160122,21.528,0.08,-0.087,-0.022000000000000002,3.2560000000000002,4.951
1179,160124,19.526999999999997,4.176,-0.0,-0.0,0.0,4.740599999999999
1180,160146,0.207,0.0,-0.03,-0.0,0.0,0.0354
1181,160147,8.004,0.752,-0.024,-0.0,0.0,1.7464000000000002
1182,160153,12.282,0.0,-0.026000000000000002,-0.0,0.0,2.4512
1183,161300,0.0,0.0,-0.0,-0.0,0.0,0.0
1184,161301,14.007,6.912000000000001,-0.0,-0.0,0.0,4.1838
1185,161302,18.147,8.0,-0.0,-0.0,2.9760000000000004,5.824599999999999
1186,161303,8.625,0.0,-0.0,-0.0,0.0,1.725
1187,161304,8.348999999999998,2.752,-0.0,-0.0,0.0,2.2201999999999997
1188,161305,2.8289999999999997,0.0,-0.0,-0.0,0.0,0.5658
1189,161306,4.071,1.248,-0.0,-0.0,0.0,1.0638
1190,161307,1.4489999999999998,0.0,-0.044000000000000004,-0.0,0.0,0.28099999999999997
1191,161310,31.188,0.0,-0.0,-0.0,0.0,6.2376
1192,161311,0.0,0.0,-0.0,-0.0,0.0,0.0
1193,161313,2.139,0.0,-0.0,-0.013999999999999999,0.0,0.425
1194,161314,0.9659999999999999,0.0,-0.0,-0.0,0.0,0.19319999999999998
1195,161316,2.139,0.16,-0.0,-0.0,0.0,0.4598
1196,161317,0.0,0.0,-0.0,-0.138,0.0,-0.027600000000000003
1197,161319,0.0,0.0,-0.0,-0.0,0.0,0.0
1198,161320,5.244,0.0,-0.0,-0.0,0.0,1.0488
1199,161321,0.0,0.0,-0.0,-0.0,0.0,0.0
1200,161322,0.828,0.0,-0.0,-0.0,0.0,0.1656
1201,161324,4.622999999999999,0.0,-0.0,-0.0,0.0,0.9245999999999999
1202,161325,1.9319999999999997,0.0,-0.0,-0.0,0.0,0.38639999999999997
1203,161327,4.83,0.0,-0.0,-0.0,0.0,0.966
1204,161329,4.83,0.32,-0.0,-0.0,0.0,1.03
1205,161330,3.5189999999999997,0.0,-0.0,-0.0,0.0,0.7038
1206,161331,7.313999999999999,0.0,-0.0,-0.0,0.0,1.4627999999999999
1207,161332,0.0,0.0,-0.0,-0.0,0.0,0.0
1208,161334,2.07,0.0,-0.0,-0.0,0.0,0.414
1209,161335,3.381,0.16,-0.0,-0.0,0.0,0.7081999999999999
1210,161336,0.0,0.0,-0.0,-0.0,0.0,0.0
1211,161337,0.0,0.0,-0.0,-0.0,0.0,0.0
1212,161338,2.8979999999999997,0.0,-0.0,-0.0,0.0,0.5795999999999999
1213,161339,1.518,0.17600000000000002,-0.048,-0.032,0.0,0.3228
1214,161341,6.624,0.0,-0.0,-0.0,0.0,1.3248
1215,161342,54.303,0.0,-0.0,-0.0,0.0,10.8606
1216,161343,3.5189999999999997,0.608,-0.0,-0.0,0.0,0.8253999999999999
1217,161344,6.141,0.16,-0.0,-0.0,0.0,1.2602
1218,161345,5.313,0.0,-0.0,-0.0,0.0,1.0626
1219,161346,6.486,0.0,-0.0,-0.0,0.0,1.2972
1220,161347,1.4489999999999998,0.0,-0.0,-0.0,0.0,0.28979999999999995
1221,161350,7.107,0.0,-0.0,-0.0,0.0,1.4214
1222,161351,7.727999999999999,0.0,-0.0,-0.0,0.0,1.5455999999999999
1223,161352,6.692999999999999,1.824,-0.0,-0.0,0.0,1.7033999999999998
1224,161353,5.175,0.43200000000000005,-0.063,-0.0,0.0,1.1088
1225,161354,2.001,0.0,-0.0,-0.0,0.0,0.4002
1226,161355,3.381,0.9920000000000001,-0.03,-0.0,0.0,0.8686
1227,161356,19.872,0.336,-0.0,-0.016,0.0,4.0384
1228,161358,6.762,0.0,-0.0,-0.0,0.0,1.3523999999999998
1229,161359,7.244999999999999,0.28800000000000003,-0.0,-0.01,0.0,1.5046
1230,161360,10.212,0.0,-0.0,-0.0,0.0,2.0423999999999998
1231,161361,4.898999999999999,0.256,-0.0,-0.0,0.0,1.031
1232,161364,3.312,0.0,-0.0,-0.024,0.0,0.6576
1233,161365,4.3469999999999995,1.024,-0.0,-0.0,0.0,1.0741999999999998
1234,161366,5.451,0.512,-0.0,-0.0,0.0,1.1925999999999999
1235,161367,18.285,0.0,-0.039,-0.0,0.0,3.6491999999999996
1236,161369,4.14,0.8959999999999999,-0.0,-0.0,0.0,1.0071999999999999
1237,161370,0.759,0.0,-0.0,-0.0,0.0,0.1518
1238,161371,8.762999999999998,0.192,-0.0,-0.0,0.0,1.7909999999999997
1239,161372,41.814,0.752,-0.087,-0.0,0.0,8.4958
1240,161373,2.001,0.0,-0.0,-0.0,0.0,0.4002
1241,161374,6.347999999999999,1.264,-0.0,-0.0,0.0,1.5223999999999998
1242,161375,17.457,3.824,-0.0,-0.0,0.0,4.2562
1243,161376,27.461999999999996,1.92,-0.0,-0.018000000000000002,0.0,5.8728
1244,161379,47.886,0.20800000000000002,-0.0,-0.008,0.0,9.6172
1245,161381,7.59,0.22399999999999998,-0.0,-0.012,0.0,1.5604
1246,170006,28.220999999999997,3.504,-0.063,-0.154,3.2560000000000002,6.952799999999998
1247,170009,4.761,0.272,-0.0,-0.0,0.0,1.0066000000000002
1248,170012,7.244999999999999,0.032,-0.055999999999999994,-0.054000000000000006,3.272,2.0878
1249,170013,13.248,0.064,-0.035,-0.0,2.864,3.2281999999999997
1250,170014,1.518,0.0,-0.038,-0.168,0.0,0.2624
1251,170016,5.5889999999999995,0.016,-0.065,-0.032,3.752,1.8519999999999999
1252,170017,0.69,0.096,-0.02,-0.0,3.552,0.8636000000000001
1253,170020,0.828,0.0,-0.062000000000000006,-0.076,0.0,0.13799999999999998
1254,170023,7.658999999999999,0.048,-0.040999999999999995,-0.01,0.0,1.5311999999999997
1255,170027,43.331999999999994,0.0,-0.03,-0.0,3.432,9.346799999999998
1256,170039,52.026,0.0,-0.0,-0.0,0.0,10.4052
1257,170040,4.553999999999999,0.016,-0.059000000000000004,-0.038,3.432,1.5809999999999997
1258,170049,1.311,0.048,-0.031000000000000003,-0.12,3.4160000000000004,0.9248000000000001
1259,170058,7.866,1.952,-0.032,-0.0,3.656,2.6884
1260,170068,10.971,1.84,-0.036000000000000004,-0.0,3.8880000000000003,3.3326000000000002
1261,170074,3.1049999999999995,0.08,-0.053,-0.086,3.8000000000000003,1.3691999999999998
1262,170086,3.5879999999999996,0.17600000000000002,-0.044000000000000004,-0.055999999999999994,3.064,1.3456
1263,170094,14.972999999999999,0.17600000000000002,-0.0,-0.012,0.0,3.0273999999999996
1264,170103,2.553,0.0,-0.013999999999999999,-0.036000000000000004,3.616,1.2238000000000002
1265,170104,7.244999999999999,0.512,-0.043,-0.042,2.824,2.0992
1266,170105,37.812,0.9440000000000001,-0.0,-0.0,0.0,7.7512
1267,170109,1.1039999999999999,0.0,-0.04,-0.0,0.0,0.21279999999999996
1268,170110,1.656,0.544,-0.0,-0.0,0.0,0.44000000000000006
1269,170120,52.50899999999999,0.048,-0.045,-0.022000000000000002,2.904,11.0788
1270,170122,24.978,1.104,-0.024,-0.05,0.0,5.2016
1271,170123,3.1739999999999995,0.192,-0.065,-0.05,3.264,1.3029999999999997
1272,170133,1.7249999999999999,0.256,-0.04,-0.0,0.0,0.3882
1273,170137,0.9659999999999999,0.0,-0.066,-0.068,3.24,0.8144000000000002
1274,170142,1.9319999999999997,0.0,-0.067,-0.013999999999999999,0.0,0.3702
1275,170145,10.694999999999999,0.528,-0.068,-0.0,3.96,3.0229999999999997
1276,170146,3.726,0.0,-0.033,-0.26,3.736,1.4338
1277,170150,22.424999999999997,0.624,-0.0,-0.0,0.0,4.609799999999999
1278,170166,0.0,0.0,-0.0,-0.0,0.0,0.0
1279,170175,0.828,0.14400000000000002,-0.0,-0.0,0.0,0.1944
1280,170176,3.036,0.0,-0.053,-0.09,2.9760000000000004,1.1738000000000002
1281,170182,9.245999999999999,0.16,-0.043,-0.0,3.064,2.4854
1282,170183,0.0,0.0,-0.0,-0.0,3.4,0.6799999999999999
1283,170185,2.553,0.048,-0.049,-0.0,2.912,1.0928
1284,170186,0.0,0.0,-0.069,-0.0,0.0,-0.013800000000000002
1285,170188,0.0,0.0,-0.0,-0.0,2.7439999999999998,0.5488
1286,170191,11.04,1.952,-0.067,-0.0,3.2560000000000002,3.2361999999999993
1287,170194,0.0,0.0,-0.0,-0.0,1.656,0.3312
1288,170196,0.0,0.0,-0.0,-0.0,0.0,0.0
1289,170197,11.799,1.136,-0.035,-0.01,0.0,2.578
1290,170200,24.978,2.144,-0.015,-0.10800000000000001,0.0,5.3998
1291,171308,0.0,0.0,-0.0,-0.0,0.0,0.0
1292,171311,2.553,0.49600000000000005,-0.0,-0.0,0.0,0.6098
1293,171316,21.459,0.41600000000000004,-0.021,-0.0,0.0,4.3708
1294,171317,0.0,0.0,-0.0,-0.0,0.0,0.0
1295,171319,7.59,0.0,-0.063,-0.0,0.0,1.5054
1296,171321,2.484,0.0,-0.0,-0.0,0.0,0.4968
1297,171325,14.007,0.0,-0.0,-0.0,0.0,2.8014
1298,171327,3.5189999999999997,0.0,-0.0,-0.11199999999999999,0.0,0.6813999999999999
1299,171333,12.350999999999997,2.592,-0.02,-0.0,0.0,2.9845999999999995
1300,171337,2.07,0.17600000000000002,-0.0,-0.0,0.0,0.4492
1301,171338,1.5869999999999997,0.0,-0.0,-0.0,0.0,0.31739999999999996
1302,171341,56.99399999999999,0.0,-0.045,-0.0,0.0,11.389799999999997
1303,171345,12.626999999999999,0.0,-0.0,-0.0,0.0,2.5254
1304,171348,17.25,3.488,-0.0,-0.0,0.0,4.1476
1305,171354,3.5879999999999996,0.0,-0.0,-0.0,0.0,0.7175999999999999
1306,171363,4.761,0.0,-0.0,-0.126,0.0,0.9269999999999999
1307,171371,11.591999999999999,0.0,-0.0,-0.018000000000000002,0.0,2.3147999999999995
1308,171373,11.315999999999999,1.264,-0.0,-0.102,0.0,2.4955999999999996
1309,171374,54.37199999999999,1.4080000000000001,-0.018000000000000002,-0.0,0.0,11.152399999999998
1310,171376,1.518,0.0,-0.0,-0.0,0.0,0.3036
1311,171377,11.04,1.952,-0.043,-0.0,0.0,2.5898
1312,171378,6.8309999999999995,0.5920000000000001,-0.0,-0.16399999999999998,0.0,1.4518
1313,171380,3.8639999999999994,0.512,-0.05,-0.022000000000000002,4.072,1.6751999999999998
1314,171383,50.853,0.8320000000000001,-0.0,-0.0,0.0,10.337
1315,171384,4.071,0.0,-0.071,-0.0,3.504,1.5008
1316,180001,1.863,0.0,-0.055999999999999994,-0.0,0.0,0.3614
1317,180002,9.039,1.6,-0.040999999999999995,-0.0,3.0160000000000005,2.7228
1318,180004,8.211,0.96,-0.0,-0.0,3.392,2.5126
1319,180005,16.767,3.552,-0.038,-0.042,2.824,4.6126
1320,180009,8.142,2.224,-0.048,-0.008,2.64,2.5900000000000003
1321,180010,2.3459999999999996,1.088,-0.043,-0.064,3.52,1.3694
1322,180011,4.002,0.816,-0.038,-0.032,3.064,1.5623999999999998
1323,180012,6.555,0.0,-0.066,-0.08,2.8080000000000003,1.8433999999999997
1324,180013,2.139,0.032,-0.034,-0.08,2.3440000000000003,0.8802000000000001
1325,180016,2.8979999999999997,0.048,-0.08,-0.0,0.0,0.5731999999999999
1326,180017,17.180999999999997,4.032,-0.02,-0.08199999999999999,3.64,4.9502
1327,180018,1.035,0.14400000000000002,-0.044000000000000004,-0.0,2.4,0.707
