,Provider ID,MORT_30_AMI,MORT_30_CABG,MORT_30_COPD,MORT_30_HF,MORT_30_PN,MORT_30_STK
3598,390195,12.2,2.3,7.9,8.1,13.8,13.4
3599,390197,13.0,0.0,6.9,10.3,15.0,14.2
3600,390198,0.0,0.0,6.9,11.7,16.1,0.0
3601,390199,14.4,0.0,7.9,12.0,14.1,13.8
3602,390201,12.5,3.9,6.2,12.9,14.2,12.0
3603,390203,12.6,3.0,9.3,12.5,14.6,13.2
3604,390204,13.3,0.0,7.8,10.3,16.8,12.8
3605,390211,13.2,0.0,6.1,10.0,13.7,11.4
3606,390217,13.2,0.0,8.7,13.3,13.8,0.0
3607,390219,15.2,0.0,6.7,9.6,15.9,12.7
3608,390220,15.1,0.0,7.7,12.3,16.9,12.4
3609,390222,11.5,0.0,9.3,10.4,18.1,12.5
3610,390223,13.2,2.2,7.6,8.6,15.0,13.6
3611,390225,13.0,0.0,6.6,13.1,16.4,15.2
3612,390226,13.7,3.8,7.5,10.4,14.0,12.8
3613,390228,14.3,3.0,6.5,13.3,15.4,13.0
3614,390231,14.1,3.3,7.4,11.7,15.7,12.6
3615,390233,13.5,0.0,8.5,12.2,16.3,12.5
3616,390236,0.0,0.0,8.7,13.5,14.1,0.0
3617,390237,16.6,4.2,7.3,12.8,16.7,14.0
3618,390256,13.1,3.0,9.2,12.0,14.6,14.9
3619,390258,11.2,4.1,8.9,11.1,16.7,14.8
3620,390263,13.8,4.9,8.5,10.9,16.1,15.2
3621,390265,15.4,3.7,7.5,10.7,15.5,15.0
3622,390266,0.0,0.0,9.0,13.3,15.9,14.8
3623,390267,14.7,4.2,6.6,11.6,14.6,14.2
3624,390268,13.9,0.0,6.9,14.3,15.8,12.6
3625,390270,16.4,3.5,7.9,11.5,16.8,12.6
3626,390272,0.0,0.0,0.0,0.0,0.0,0.0
3627,390278,0.0,0.0,0.0,0.0,0.0,0.0
3628,390290,13.5,3.4,7.8,11.0,15.5,17.2
3629,390302,0.0,0.0,0.0,0.0,0.0,0.0
3630,390304,12.8,0.0,8.8,11.0,17.0,15.3
3631,390307,0.0,0.0,0.0,0.0,0.0,0.0
3632,390312,0.0,0.0,0.0,0.0,0.0,0.0
3633,390314,0.0,0.0,0.0,0.0,0.0,0.0
3634,390316,0.0,0.0,0.0,0.0,0.0,0.0
3635,390321,0.0,0.0,0.0,0.0,0.0,0.0
3636,390322,0.0,0.0,0.0,0.0,0.0,0.0
3637,390323,0.0,0.0,0.0,0.0,0.0,0.0
3638,390324,0.0,0.0,0.0,0.0,0.0,0.0
3639,390325,0.0,0.0,0.0,0.0,0.0,0.0
3640,390326,12.5,0.0,7.2,11.9,12.0,12.7
3641,390327,0.0,0.0,0.0,0.0,0.0,0.0
3642,390328,12.3,0.0,8.6,10.8,14.4,14.2
3643,390329,15.3,5.5,8.6,11.2,18.3,13.0
3644,391300,0.0,0.0,8.4,10.7,18.5,0.0
3645,391301,0.0,0.0,6.9,12.0,15.9,0.0
3646,391302,0.0,0.0,0.0,0.0,15.1,0.0
3647,391303,0.0,0.0,7.5,13.8,14.3,0.0
3648,391304,0.0,0.0,0.0,0.0,0.0,0.0
3649,391305,0.0,0.0,8.2,12.1,13.8,0.0
3650,391306,0.0,0.0,8.6,12.1,15.7,0.0
3651,391307,0.0,0.0,8.0,10.8,15.7,0.0
3652,391308,0.0,0.0,7.0,12.1,14.1,0.0
3653,391309,0.0,0.0,9.3,15.4,14.9,0.0
3654,391312,14.5,0.0,7.3,11.7,16.9,15.4
3655,391313,13.7,0.0,7.2,11.5,19.4,16.0
3656,391314,0.0,0.0,0.0,0.0,15.6,0.0
3657,391315,13.9,0.0,8.3,12.3,15.4,14.9
3658,393302,0.0,0.0,0.0,0.0,0.0,0.0
3659,393303,0.0,0.0,0.0,0.0,0.0,0.0
3660,393304,0.0,0.0,0.0,0.0,0.0,0.0
3661,393307,0.0,0.0,0.0,0.0,0.0,0.0
3662,393308,0.0,0.0,0.0,0.0,0.0,0.0
3663,393309,0.0,0.0,0.0,0.0,0.0,0.0
3664,400001,14.1,0.0,8.0,12.3,17.0,14.7
3665,400003,0.0,0.0,0.0,0.0,0.0,0.0
3666,400004,14.9,0.0,8.0,14.2,18.8,14.3
3667,400005,0.0,0.0,0.0,0.0,0.0,0.0
3668,400006,0.0,0.0,0.0,0.0,20.6,13.9
3669,400007,13.9,0.0,0.0,12.6,20.6,0.0
3670,400009,0.0,0.0,0.0,0.0,0.0,0.0
3671,400010,0.0,0.0,0.0,0.0,0.0,0.0
3672,400011,0.0,0.0,0.0,0.0,0.0,0.0
3673,400012,0.0,0.0,0.0,0.0,0.0,0.0
3674,400013,14.0,0.0,8.0,10.6,18.0,0.0
3675,400014,0.0,0.0,0.0,0.0,16.4,0.0
3676,400015,0.0,0.0,0.0,0.0,0.0,0.0
3677,400016,15.9,0.0,7.6,15.6,20.5,14.8
3678,400018,13.8,0.0,7.4,11.2,15.1,0.0
3679,400019,14.4,4.3,9.7,12.2,19.3,13.4
3680,400021,15.8,0.0,8.0,13.2,20.5,15.4
3681,400022,14.6,0.0,0.0,12.7,16.1,15.4
3682,400026,0.0,0.0,0.0,0.0,0.0,0.0
3683,400032,0.0,0.0,8.4,11.3,20.0,0.0
3684,400044,14.7,0.0,7.5,13.0,15.3,0.0
3685,400048,0.0,0.0,0.0,0.0,0.0,0.0
3686,400061,0.0,0.0,0.0,0.0,0.0,16.4
3687,400079,0.0,0.0,0.0,13.4,21.5,0.0
3688,400087,0.0,0.0,7.7,11.3,21.1,0.0
3689,400098,0.0,0.0,0.0,0.0,22.0,0.0
3690,400102,0.0,0.0,0.0,0.0,0.0,0.0
3691,400103,15.9,0.0,0.0,0.0,19.5,0.0
3692,400104,0.0,0.0,0.0,0.0,16.4,0.0
3693,400105,0.0,0.0,0.0,0.0,0.0,0.0
3694,400106,0.0,0.0,8.6,12.4,19.5,0.0
3695,400109,16.4,3.3,7.2,12.2,15.6,13.7
3696,400110,0.0,0.0,0.0,0.0,0.0,0.0
3697,400111,0.0,0.0,7.4,0.0,17.3,0.0
3698,400112,0.0,0.0,0.0,0.0,20.6,0.0
3699,400113,0.0,0.0,0.0,13.8,16.5,0.0
3700,400114,13.2,0.0,7.4,11.1,15.2,14.0
3701,400115,0.0,0.0,0.0,0.0,0.0,0.0
3702,400117,0.0,0.0,8.2,0.0,0.0,0.0
3703,400118,0.0,0.0,9.0,11.8,17.7,14.7
3704,400120,15.2,0.0,7.0,12.4,17.8,16.0
3705,400121,0.0,0.0,0.0,0.0,0.0,0.0
3706,400122,0.0,0.0,0.0,0.0,0.0,0.0
3707,400123,0.0,0.0,0.0,13.2,19.2,0.0
3708,400124,13.8,2.9,0.0,13.7,0.0,0.0
3709,400125,0.0,0.0,0.0,12.1,20.7,0.0
3710,400126,0.0,0.0,0.0,0.0,0.0,0.0
3711,400127,0.0,0.0,0.0,0.0,0.0,0.0
3712,400128,0.0,0.0,0.0,0.0,16.3,0.0
3713,400130,0.0,0.0,0.0,0.0,0.0,0.0
3714,400131,0.0,0.0,0.0,0.0,0.0,0.0
3715,403301,0.0,0.0,0.0,0.0,0.0,0.0
3716,410001,13.1,0.0,8.0,11.9,14.1,14.3
3717,410004,11.6,0.0,7.3,13.8,17.0,13.7
3718,410005,13.1,0.0,7.6,10.3,18.0,14.7
3719,410006,13.1,0.0,7.4,10.5,13.3,14.0
3720,410007,12.3,4.0,9.3,13.1,16.2,16.2
3721,410008,14.7,0.0,7.9,11.2,15.4,15.2
3722,410009,12.2,0.0,8.8,11.1,16.2,16.7
3723,410010,0.0,0.0,0.0,0.0,0.0,0.0
3724,410011,12.6,0.0,6.9,11.0,14.8,15.9
3725,410012,11.3,0.0,8.2,10.7,13.8,13.3
3726,410013,13.2,0.0,6.0,10.0,18.7,14.2
3727,420002,16.1,3.0,9.9,14.5,23.6,18.5
3728,420004,13.6,3.1,6.9,11.8,15.0,19.1
3729,420005,15.3,0.0,6.3,12.8,18.5,13.6
3730,420007,15.4,2.4,7.4,12.6,15.1,17.5
3731,420009,15.3,0.0,7.4,12.9,15.6,14.4
3732,420010,13.8,0.0,6.7,12.6,17.7,16.0
3733,420011,0.0,0.0,7.0,13.2,19.4,0.0
3734,420015,14.7,0.0,7.5,12.1,16.2,13.5
3735,420018,12.1,2.7,7.6,11.9,16.7,17.4
3736,420019,0.0,0.0,8.8,11.9,16.3,14.0
3737,420020,12.9,0.0,6.9,11.1,14.0,14.1
3738,420023,12.6,3.2,10.0,14.0,19.0,15.1
3739,420026,13.3,4.1,10.1,10.8,14.7,14.9
3740,420027,13.5,2.9,7.4,12.6,18.1,14.3
3741,420030,0.0,0.0,7.5,11.7,18.2,14.5
3742,420033,0.0,0.0,6.7,12.1,15.2,0.0
3743,420036,14.6,0.0,8.6,13.8,21.8,14.9
3744,420037,0.0,0.0,7.2,11.1,18.1,0.0
3745,420038,0.0,0.0,7.6,10.9,19.2,14.2
3746,420043,14.6,0.0,8.3,12.6,18.3,15.1
3747,420048,12.8,0.0,7.2,11.4,15.5,12.6
3748,420049,14.3,0.0,10.8,11.0,15.6,17.5
3749,420051,13.9,2.4,8.7,11.1,19.3,12.3
3750,420053,0.0,0.0,8.1,13.8,17.6,14.0
3751,420055,13.4,0.0,7.9,12.2,19.7,15.0
3752,420057,0.0,0.0,0.0,0.0,15.5,0.0
3753,420065,0.0,0.0,6.8,10.7,13.7,13.8
3754,420066,0.0,0.0,8.1,12.3,14.8,14.5
3755,420067,14.6,0.0,7.2,11.7,18.9,14.7
3756,420068,13.2,0.0,8.3,10.5,20.2,13.3
3757,420069,0.0,0.0,7.7,12.3,14.1,14.6
3758,420070,14.5,0.0,6.9,11.7,18.5,13.8
3759,420071,15.5,2.8,8.9,11.9,18.9,15.1
3760,420072,0.0,0.0,8.5,12.1,15.9,0.0
3761,420073,14.3,2.8,9.2,14.7,17.4,14.7
3762,420078,12.4,1.6,8.9,13.3,18.5,15.7
3763,420079,13.7,4.0,9.0,14.6,16.8,16.9
3764,420080,14.8,6.0,9.8,13.5,17.4,15.4
3765,420082,15.4,0.0,9.3,13.6,18.3,15.0
3766,420083,14.7,0.0,6.8,12.2,16.6,16.5
3767,420085,13.9,3.4,6.8,10.5,17.7,13.6
3768,420086,15.4,0.0,10.6,13.2,15.8,15.5
3769,420087,14.5,2.3,6.7,11.5,15.6,13.1
3770,420089,0.0,0.0,7.9,12.6,16.8,15.2
3771,420091,12.3,5.1,8.1,10.2,15.8,15.0
3772,420098,14.2,0.0,6.9,11.8,15.3,15.0
3773,420101,0.0,0.0,8.2,11.9,17.6,13.3
3774,420102,0.0,0.0,0.0,0.0,0.0,0.0
3775,420103,0.0,0.0,7.5,13.8,11.9,13.6
3776,420104,0.0,0.0,8.5,12.2,15.0,12.9
3777,420105,13.6,0.0,8.5,12.8,17.3,14.5
3778,420106,0.0,0.0,8.5,11.1,14.7,0.0
3779,420107,0.0,0.0,0.0,0.0,0.0,0.0
3780,420108,0.0,0.0,0.0,0.0,0.0,0.0
3781,421300,0.0,0.0,0.0,0.0,18.3,0.0
3782,421301,0.0,0.0,7.4,11.6,14.5,0.0
3783,421302,0.0,0.0,0.0,0.0,17.5,0.0
3784,421303,0.0,0.0,8.3,11.6,18.1,0.0
3785,421304,0.0,0.0,0.0,0.0,16.9,0.0
3786,423300,0.0,0.0,0.0,0.0,0.0,0.0
3787,430005,14.8,0.0,9.1,14.0,16.1,19.0
3788,430008,13.9,0.0,9.6,14.7,15.6,17.6
3789,430012,13.7,0.0,8.9,14.2,17.5,13.3
3790,430013,15.4,0.0,7.4,12.0,13.4,14.7
3791,430014,13.0,0.0,6.5,9.9,14.5,14.5
3792,430015,14.6,0.0,8.3,12.2,15.5,15.9
3793,430016,15.2,0.0,5.9,12.8,14.2,17.6
3794,430027,11.3,2.8,9.7,11.3,16.9,14.1
3795,430048,0.0,0.0,10.0,16.6,17.7,15.6
3796,430077,13.3,3.9,7.5,12.9,14.2,15.7
3797,430082,0.0,0.0,0.0,0.0,0.0,0.0
3798,430083,0.0,0.0,0.0,0.0,0.0,0.0
3799,430084,0.0,0.0,0.0,0.0,14.0,0.0
3800,430089,0.0,0.0,0.0,0.0,0.0,0.0
3801,430090,0.0,0.0,0.0,0.0,0.0,0.0
3802,430091,0.0,0.0,0.0,0.0,0.0,0.0
3803,430093,0.0,0.0,0.0,0.0,0.0,0.0
3804,430095,11.4,2.3,0.0,11.1,0.0,0.0
3805,430096,0.0,0.0,0.0,0.0,0.0,0.0
3806,430097,14.1,0.0,7.7,10.4,14.9,14.1
3807,431300,0.0,0.0,7.5,0.0,16.2,0.0
3808,431301,0.0,0.0,0.0,0.0,0.0,0.0
3809,431302,0.0,0.0,0.0,0.0,0.0,0.0
3810,431305,0.0,0.0,0.0,0.0,0.0,0.0
3811,431306,0.0,0.0,0.0,0.0,15.2,0.0
3812,431307,0.0,0.0,0.0,0.0,0.0,0.0
3813,431308,0.0,0.0,0.0,0.0,0.0,0.0
3814,431309,0.0,0.0,0.0,0.0,16.3,0.0
3815,431310,0.0,0.0,0.0,0.0,16.5,0.0
3816,431311,0.0,0.0,0.0,0.0,16.9,0.0
3817,431312,0.0,0.0,0.0,0.0,15.9,0.0
3818,431313,0.0,0.0,0.0,0.0,0.0,0.0
3819,431314,0.0,0.0,0.0,0.0,0.0,0.0
3820,431315,0.0,0.0,8.0,0.0,17.1,0.0
3821,431316,0.0,0.0,8.0,0.0,14.3,0.0
3822,431317,0.0,0.0,0.0,0.0,0.0,0.0
3823,431318,0.0,0.0,0.0,0.0,0.0,0.0
3824,431319,0.0,0.0,0.0,0.0,0.0,0.0
3825,431320,0.0,0.0,0.0,0.0,0.0,0.0
3826,431321,0.0,0.0,7.8,0.0,16.7,0.0
3827,431322,0.0,0.0,8.9,0.0,13.4,0.0
3828,431323,0.0,0.0,0.0,0.0,17.5,0.0
3829,431324,0.0,0.0,0.0,0.0,16.8,0.0
3830,431325,0.0,0.0,8.1,15.7,19.7,0.0
3831,431326,0.0,0.0,0.0,0.0,19.5,0.0
3832,431327,0.0,0.0,0.0,13.6,15.6,0.0
3833,431328,0.0,0.0,0.0,0.0,0.0,0.0
3834,431329,0.0,0.0,8.9,0.0,19.3,0.0
3835,431330,0.0,0.0,0.0,12.9,17.5,0.0
3836,431331,0.0,0.0,0.0,0.0,17.7,0.0
3837,431332,0.0,0.0,0.0,0.0,0.0,0.0
3838,431333,0.0,0.0,0.0,0.0,14.8,0.0
3839,431334,0.0,0.0,0.0,11.9,18.3,0.0
3840,431335,14.0,0.0,8.3,13.1,19.1,15.9
3841,431336,0.0,0.0,0.0,11.8,13.8,0.0
3842,431337,0.0,0.0,7.7,11.2,17.6,0.0
3843,431338,0.0,0.0,7.8,11.9,14.6,0.0
3844,431339,0.0,0.0,0.0,0.0,0.0,0.0
3845,433300,0.0,0.0,0.0,0.0,0.0,0.0
3846,440001,0.0,0.0,7.5,12.0,16.2,0.0
3847,440002,12.6,4.0,7.1,11.7,18.5,15.7
3848,440003,15.8,0.0,9.1,11.8,19.6,14.6
3849,440006,15.7,0.0,7.2,12.2,17.7,17.8
3850,440007,0.0,0.0,7.3,11.1,13.8,0.0
3851,440008,0.0,0.0,7.7,12.8,17.0,0.0
3852,440009,15.2,0.0,8.6,11.6,15.4,15.7
3853,440010,0.0,0.0,7.8,11.8,18.3,0.0
3854,440011,13.9,0.0,7.8,11.1,17.3,16.9
3855,440012,12.8,2.6,6.9,12.9,18.0,15.9
3856,440015,14.5,2.5,7.4,13.2,16.4,19.6
3857,440016,0.0,0.0,7.0,12.7,13.8,13.3
3858,440017,13.6,4.5,9.0,11.3,18.0,15.9
3859,440018,14.6,0.0,6.3,11.3,15.0,16.5
3860,440020,13.7,0.0,7.0,12.5,15.4,14.7
3861,440025,13.5,0.0,6.7,14.3,19.7,13.8
3862,440029,14.8,0.0,8.5,13.8,14.8,14.7
3863,440030,14.9,0.0,9.4,14.2,18.2,15.5
3864,440031,0.0,0.0,7.3,12.5,17.4,15.4
3865,440032,0.0,0.0,7.4,11.8,13.2,0.0
3866,440033,0.0,0.0,9.0,12.8,21.2,14.3
3867,440034,15.0,3.5,10.1,13.5,18.1,15.9
3868,440035,16.5,2.8,9.9,15.4,21.2,15.4
3869,440039,13.6,3.0,8.1,11.5,14.6,16.4
3870,440040,0.0,0.0,7.4,11.9,13.9,0.0
3871,440046,13.6,0.0,7.1,10.0,14.5,14.4
3872,440048,14.0,3.4,8.0,11.0,14.6,14.0
3873,440049,13.6,3.1,9.0,11.0,17.8,15.0
3874,440050,0.0,0.0,8.4,12.7,13.6,15.7
3875,440051,0.0,0.0,8.1,14.8,16.8,0.0
3876,440053,16.4,0.0,9.1,12.2,18.0,16.0
3877,440056,0.0,0.0,7.6,11.5,16.0,17.8
3878,440057,0.0,0.0,9.1,14.1,19.3,14.9
3879,440058,14.9,0.0,6.6,11.3,18.0,14.0
3880,440059,12.2,2.3,10.8,12.3,17.2,17.8
3881,440060,0.0,0.0,7.8,11.6,17.3,0.0
3882,440061,15.8,0.0,7.7,11.5,15.4,14.7
3883,440063,14.4,3.0,9.4,13.6,17.6,18.3
3884,440065,13.8,0.0,10.6,11.1,18.6,14.0
3885,440067,14.4,0.0,9.3,13.4,23.0,14.4
3886,440068,14.6,0.0,9.3,12.4,24.6,19.0
3887,440070,15.4,0.0,7.9,12.5,17.3,0.0
3888,440072,14.7,0.0,7.8,13.7,18.9,14.8
3889,440073,14.0,0.0,7.7,12.5,17.4,15.6
3890,440081,14.3,0.0,6.8,10.4,19.6,17.1
3891,440082,14.0,2.8,9.5,11.4,16.6,15.2
3892,440083,0.0,0.0,5.5,13.1,15.0,14.5
3893,440084,16.0,0.0,7.0,11.6,17.2,17.9
3894,440091,13.1,3.2,7.6,11.9,16.4,11.4
3895,440102,0.0,0.0,8.3,14.4,17.2,16.0
3896,440104,17.9,4.6,12.2,12.4,19.0,18.6
3897,440109,13.9,0.0,7.9,14.0,18.2,16.6
3898,440110,0.0,0.0,7.9,11.7,14.9,13.2
3899,440111,0.0,0.0,0.0,0.0,0.0,0.0
3900,440120,15.5,5.7,9.8,15.0,20.7,13.6
3901,440125,15.6,3.3,7.9,13.0,16.9,17.1
3902,440130,13.5,0.0,8.6,15.7,17.6,15.3
3903,440131,0.0,0.0,8.3,11.7,16.3,0.0
3904,440132,15.0,0.0,10.4,12.7,22.2,15.4
3905,440133,14.0,3.1,7.7,12.2,16.7,15.5
3906,440137,0.0,0.0,10.4,14.6,16.8,15.4
3907,440144,13.5,0.0,8.4,13.4,16.6,15.7
3908,440147,0.0,0.0,0.0,0.0,0.0,0.0
3909,440148,0.0,0.0,6.6,12.6,15.0,0.0
3910,440150,17.6,0.0,6.6,12.3,15.8,14.2
3911,440151,13.1,0.0,6.5,11.5,15.8,15.5
3912,440152,0.0,0.0,0.0,0.0,0.0,0.0
3913,440153,0.0,0.0,6.4,11.3,18.1,15.1
3914,440156,15.3,4.2,7.8,13.0,17.9,15.1
3915,440159,0.0,0.0,0.0,11.2,19.7,0.0
3916,440161,13.7,3.8,8.4,13.2,17.5,13.9
3917,440173,12.9,3.3,12.5,14.4,17.4,14.9
3918,440175,0.0,0.0,7.3,11.5,13.7,13.9
3919,440176,13.7,0.0,8.6,10.5,14.3,14.3
3920,440180,0.0,0.0,7.0,11.3,17.8,15.0
3921,440181,0.0,0.0,0.0,0.0,16.8,0.0
3922,440182,0.0,0.0,9.6,12.0,20.3,0.0
3923,440183,15.1,3.2,8.1,10.6,18.0,13.9
3924,440184,0.0,0.0,6.7,11.5,13.3,0.0
3925,440185,14.3,0.0,8.9,14.2,18.9,14.6
3926,440187,0.0,0.0,8.4,13.8,19.6,16.7
3927,440189,11.3,0.0,7.3,12.5,18.6,14.8
3928,440192,14.2,0.0,9.8,12.0,23.2,0.0
3929,440193,13.5,0.0,7.8,12.6,17.4,14.6
3930,440194,13.9,0.0,6.8,15.4,19.6,12.7
3931,440197,15.9,0.0,7.9,11.1,17.8,16.5
3932,440200,0.0,0.0,7.8,11.6,15.9,0.0
3933,440218,0.0,0.0,0.0,0.0,0.0,0.0
3934,440227,13.6,0.0,7.6,12.5,15.8,14.1
3935,440228,16.6,0.0,8.4,13.4,20.7,14.9
3936,440231,0.0,0.0,0.0,0.0,0.0,0.0
3937,440232,0.0,0.0,7.6,10.2,15.7,0.0
3938,441300,0.0,0.0,0.0,0.0,16.3,0.0
3939,441301,0.0,0.0,7.1,11.3,16.3,0.0
3940,441303,0.0,0.0,7.9,13.0,22.1,0.0
3941,441304,0.0,0.0,0.0,0.0,0.0,0.0
3942,441305,0.0,0.0,7.0,13.9,17.5,0.0
3943,441306,0.0,0.0,0.0,0.0,0.0,0.0
3944,441307,0.0,0.0,8.2,11.7,16.2,0.0
3945,441308,0.0,0.0,6.8,10.7,17.8,0.0
3946,441309,0.0,0.0,0.0,0.0,14.3,0.0
3947,441310,0.0,0.0,9.3,14.5,17.9,0.0
3948,441311,0.0,0.0,0.0,0.0,0.0,0.0
3949,441313,0.0,0.0,0.0,0.0,17.2,0.0
3950,441314,0.0,0.0,8.0,13.1,18.0,0.0
3951,441315,0.0,0.0,7.0,11.7,17.6,0.0
3952,441316,0.0,0.0,9.4,12.4,17.4,0.0
3953,441318,0.0,0.0,6.9,11.9,18.6,0.0
3954,441319,0.0,0.0,0.0,0.0,0.0,0.0
3955,443302,0.0,0.0,0.0,0.0,0.0,0.0
3956,443303,0.0,0.0,0.0,0.0,0.0,0.0
3957,450002,16.3,2.8,10.8,13.6,16.8,15.9
3958,450007,14.6,0.0,10.7,14.8,17.7,19.7
3959,450010,16.2,5.1,10.7,12.9,18.4,15.5
3960,450011,15.3,3.6,11.4,11.9,16.4,16.1
3961,450015,15.0,0.0,8.0,10.4,12.8,14.8
3962,450018,14.0,3.7,7.6,10.7,12.5,15.7
3963,450021,15.2,3.1,8.5,13.7,15.0,16.1
3964,450023,11.1,5.4,7.3,10.7,14.2,13.9
3965,450024,13.9,0.0,8.7,12.0,17.9,17.8
3966,450028,13.0,4.4,7.3,11.7,14.8,14.3
3967,450029,16.2,3.0,5.7,11.9,16.5,11.5
3968,450032,13.5,0.0,7.4,10.1,13.4,13.7
3969,450033,15.1,3.2,7.6,9.9,13.6,14.5
3970,450034,13.9,3.8,9.1,12.4,17.7,14.1
3971,450035,13.4,3.6,7.2,11.1,14.4,15.3
3972,450037,14.9,4.8,7.9,12.9,19.5,14.2
3973,450039,16.4,0.0,7.5,11.0,15.6,14.4
3974,450040,12.6,4.1,8.7,10.7,17.1,15.1
3975,450042,15.0,4.9,10.7,12.6,17.8,15.3
3976,450044,14.8,2.8,7.9,10.3,14.1,14.1
3977,450046,13.6,5.0,8.4,10.5,17.1,13.3
3978,450051,15.7,3.1,9.0,13.5,17.6,17.1
3979,450054,12.3,3.9,6.3,11.5,12.2,13.1
3980,450055,0.0,0.0,7.3,12.2,14.3,14.9
3981,450056,15.3,2.2,8.7,12.1,16.7,15.6
3982,450058,15.3,5.0,9.0,10.9,15.2,15.4
3983,450064,14.6,0.0,7.7,11.7,16.8,15.7
3984,450068,16.5,2.9,8.4,11.7,15.8,18.4
3985,450072,12.8,0.0,8.3,15.2,15.4,14.2
3986,450078,0.0,0.0,7.3,0.0,14.4,0.0
3987,450079,13.4,3.7,7.2,12.6,15.0,14.6
3988,450080,0.0,0.0,8.2,13.5,16.5,15.9
3989,450082,0.0,0.0,7.5,13.3,13.7,0.0
3990,450083,16.9,3.8,9.6,10.1,15.1,12.2
3991,450085,0.0,0.0,8.4,13.7,16.6,0.0
3992,450087,14.9,5.8,9.0,10.3,14.9,15.7
3993,450090,0.0,0.0,9.1,11.9,16.3,0.0
3994,450092,15.5,0.0,7.7,8.8,17.3,13.6
3995,450097,15.5,3.8,7.2,12.6,15.1,15.8
3996,450099,13.4,0.0,8.3,11.6,13.3,15.0
3997,450101,13.1,3.9,8.9,10.6,15.8,15.4
3998,450102,13.4,3.2,9.1,12.8,15.8,16.8
3999,450104,15.4,0.0,8.1,13.3,20.9,14.9
4000,450107,13.5,4.4,9.5,13.8,16.4,13.4
4001,450108,0.0,0.0,8.2,12.2,16.7,15.4
4002,450119,12.5,3.1,6.7,10.5,14.8,17.0
4003,450124,0.0,0.0,8.4,13.8,16.7,20.2
4004,450128,14.4,0.0,6.0,9.5,14.0,14.8
4005,450130,13.9,0.0,7.6,10.1,12.2,15.6
4006,450132,14.7,4.7,9.4,14.4,20.4,18.5
4007,450133,13.6,3.1,9.9,14.1,19.7,14.6
4008,450135,15.0,3.1,8.4,12.2,18.8,16.7
4009,450137,13.1,3.3,6.5,10.2,12.4,13.7
4010,450143,0.0,0.0,7.4,10.9,13.7,0.0
4011,450144,0.0,0.0,9.0,0.0,16.4,0.0
4012,450147,16.5,0.0,7.3,10.9,16.3,17.4
4013,450148,0.0,0.0,5.8,9.3,13.8,0.0
4014,450152,13.7,0.0,7.8,11.2,13.2,14.5
4015,450154,14.6,0.0,9.6,11.4,17.5,14.3
4016,450155,0.0,0.0,0.0,12.7,15.5,0.0
4017,450162,0.0,0.0,0.0,0.0,15.8,0.0
4018,450163,0.0,0.0,7.4,11.5,13.1,14.3
4019,450165,0.0,0.0,7.7,11.9,18.1,14.1
4020,450176,13.6,0.0,6.0,8.7,12.7,12.5
4021,450177,14.6,0.0,7.9,12.0,16.0,13.8
4022,450178,0.0,0.0,8.0,12.0,16.5,0.0
4023,450184,14.0,3.2,7.3,9.1,13.2,12.5
4024,450187,15.4,0.0,9.3,11.6,17.2,12.8
4025,450192,0.0,0.0,7.2,12.8,19.6,16.1
4026,450193,14.7,2.9,6.7,10.0,12.5,13.8
4027,450194,0.0,0.0,7.4,13.2,18.6,0.0
4028,450196,14.3,3.8,9.6,12.4,19.3,15.8
4029,450200,14.3,3.1,7.1,12.9,15.2,14.7
4030,450203,14.2,0.0,7.6,11.6,18.4,14.4
4031,450209,13.5,4.9,7.4,11.0,14.1,19.8
4032,450210,0.0,0.0,7.7,11.3,17.6,0.0
4033,450211,11.7,3.8,8.3,11.9,19.6,14.7
4034,450213,14.2,3.1,9.6,11.9,17.8,20.6
4035,450214,0.0,0.0,8.3,11.2,16.5,0.0
4036,450219,0.0,0.0,8.4,13.8,15.1,0.0
4037,450221,0.0,0.0,8.1,11.4,15.5,0.0
4038,450222,12.6,4.2,8.9,13.5,17.0,14.3
4039,450229,14.3,2.8,9.2,10.9,17.3,15.0
4040,450231,13.1,3.3,7.5,10.9,14.6,17.2
4041,450235,0.0,0.0,7.0,11.7,15.9,0.0
4042,450236,16.0,0.0,7.0,11.7,18.2,16.7
4043,450237,13.8,3.3,8.5,9.7,17.2,15.3
4044,450241,0.0,0.0,0.0,0.0,14.8,0.0
4045,450243,0.0,0.0,0.0,0.0,15.7,0.0
4046,450253,0.0,0.0,8.0,0.0,15.9,0.0
4047,450271,16.3,4.0,7.6,11.5,14.5,16.5
4048,450272,14.5,0.0,8.5,11.5,15.1,13.3
4049,450280,13.2,3.2,9.2,12.9,17.2,13.7
4050,450289,13.6,0.0,6.9,11.1,16.1,14.2
4051,450292,0.0,0.0,11.0,11.8,16.6,14.7
4052,450293,0.0,0.0,0.0,0.0,18.6,0.0
4053,450299,14.6,4.0,7.6,13.0,17.1,15.4
4054,450306,0.0,0.0,8.8,0.0,17.0,0.0
4055,450324,13.8,2.9,7.9,12.9,19.2,14.2
4056,450330,13.5,0.0,7.0,11.4,14.7,14.3
4057,450340,15.2,0.0,9.2,12.0,16.5,12.2
4058,450346,14.4,4.1,8.1,13.7,18.5,14.9
4059,450347,15.6,0.0,7.8,15.4,16.0,17.0
4060,450348,0.0,0.0,0.0,12.4,13.3,0.0
4061,450351,13.3,0.0,9.1,13.8,16.1,15.1
