,Provider ID,HAI_1_SIR,HAI_2_SIR,HAI_3_SIR,HAI_4_SIR,HAI_5_SIR,HAI_6_SIR,COMP_HIP_KNEE,PSI
2476,261320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2477,261321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2478,261322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2479,261323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2480,261324,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0
2481,261325,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2482,261327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2483,261328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2484,261329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2485,261330,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2486,261331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2487,261332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2488,261333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2489,261334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2490,261335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2491,261336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2492,261337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2493,261338,0.0,0.0,0.0,0.0,0.0,0.6559999999999999,3.6,0.0
2494,261339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,263301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2496,263302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2497,263303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2498,263304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2499,270003,0.0,0.5489999999999999,0.0,0.0,0.8859999999999999,0.145,4.6,157.70999999999998
2500,270004,0.495,0.335,0.9,2.089,2.6430000000000002,0.8320000000000001,2.5,138.47
2501,270012,0.915,0.0,0.589,1.339,0.0,1.359,3.1,182.36
2502,270014,0.943,1.069,0.0,0.0,0.0,0.841,2.5,116.47
2503,270017,0.0,0.882,0.0,0.0,0.0,0.986,4.7,190.83
2504,270023,0.0,0.0,0.0,0.0,0.0,0.8959999999999999,2.7,148.12
2505,270032,0.0,0.0,0.0,0.0,0.0,0.0,4.1,19.36
2506,270049,0.737,1.0390000000000001,0.7170000000000001,0.0,0.996,0.8170000000000001,2.6,154.00000000000003
2507,270051,0.706,0.932,1.6480000000000001,0.0,0.0,0.9420000000000001,1.7,147.58
2508,270057,0.0,0.36700000000000005,0.6,0.0,0.0,1.264,2.3,157.02
2509,270074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27
2510,270086,0.0,0.0,0.0,0.0,0.0,0.0,2.9,6.839999999999999
2511,270087,0.0,0.0,0.0,0.0,0.0,0.6759999999999999,2.7,7.609999999999999
2512,271300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2513,271301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,271302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2515,271303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2516,271304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2517,271305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,271306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,271307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,271308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,271309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,271310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2523,271311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,271312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,271313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,271314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,271315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2528,271316,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
2529,271317,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2530,271318,0.0,0.0,0.0,0.0,0.0,0.888,2.8,0.0
2531,271319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,271320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,271321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,271322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,271323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,271324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2537,271325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2538,271326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2539,271327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,271328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2541,271329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2542,271330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,271331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,271332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,271333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,271334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,271335,0.0,1.0590000000000002,0.0,0.0,0.0,0.0,3.1,0.0
2548,271336,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0
2549,271337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,271338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2551,271339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2552,271340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,271341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2554,271342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2555,271343,0.0,0.0,0.0,0.0,0.0,0.8059999999999999,0.0,0.0
2556,271344,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0
2557,271345,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
2558,271346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,271347,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0
2560,280003,0.521,0.531,0.581,0.742,0.6509999999999999,0.44799999999999995,2.4,179.24
2561,280009,0.384,1.817,0.537,0.0,0.0,1.389,2.2,175.23000000000002
2562,280013,1.043,0.98,0.904,0.602,1.285,1.18,2.4,173.85000000000002
2563,280020,0.735,0.243,0.43799999999999994,0.528,1.238,0.7090000000000001,3.0,166.67
2564,280023,0.604,0.114,0.875,0.0,0.9540000000000001,0.395,3.8,172.82000000000002
2565,280030,0.732,0.8220000000000001,0.0,0.0,2.021,0.461,2.9,136.75
2566,280032,0.0,0.43200000000000005,0.0,0.0,0.0,0.349,2.7,157.02
2567,280040,0.517,0.262,1.053,1.966,0.168,0.495,2.9,141.36999999999998
2568,280060,0.207,0.37,1.351,0.0,0.7659999999999999,1.0979999999999999,2.8,146.31
2569,280061,0.442,0.0,1.291,0.0,0.0,1.156,4.0,168.7
2570,280065,0.0,0.0,1.305,0.0,0.0,1.595,2.6,141.59000000000003
2571,280077,0.462,0.0,0.0,0.0,0.0,1.91,3.1,154.77
2572,280081,0.57,0.359,0.0,0.0,0.442,0.057999999999999996,3.2,148.53000000000003
2573,280105,0.0,0.0,0.0,0.0,0.0,1.2009999999999998,2.8,10.220000000000002
2574,280111,0.0,0.0,0.0,0.0,0.0,0.0,2.6,19.37
2575,280125,0.0,0.20800000000000002,0.0,0.0,0.0,0.48700000000000004,2.7,162.87999999999997
2576,280127,0.0,0.0,0.0,0.0,0.0,0.0,2.1,4.9
2577,280128,0.0,0.0,0.0,0.0,0.0,0.37799999999999995,0.0,145.04000000000002
2578,280129,0.0,0.0,0.0,0.0,0.0,0.0,2.3,14.49
2579,280130,1.126,1.068,1.1,0.0,0.0,0.773,3.0,161.01
2580,280131,0.0,0.0,0.0,0.0,0.0,0.0,2.3,15.83
2581,280132,1.768,0.276,0.0,0.0,0.0,0.804,2.9,156.28
2582,280133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.43
2583,280134,0.0,0.0,0.0,0.0,0.0,0.428,3.0,15.96
2584,281300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2585,281301,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
2586,281302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2587,281303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2588,281304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2589,281305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2590,281306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2591,281307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2592,281308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2593,281309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2594,281310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2595,281311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2596,281312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2597,281313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2598,281314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2599,281315,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0
2600,281316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2601,281318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,281319,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
2603,281320,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
2604,281321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2605,281322,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2606,281323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2607,281324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2608,281325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2609,281326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2610,281327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2611,281328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2612,281329,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2613,281330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2614,281331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2615,281332,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0
2616,281333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,281334,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0
2618,281335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2619,281336,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0
2620,281338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2621,281339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2622,281340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2623,281341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2624,281342,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0
2625,281343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2626,281344,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
2627,281345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,281346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2629,281347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2630,281348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2631,281349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2632,281350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2633,281351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2634,281352,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2635,281353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2636,281354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2637,281355,0.0,0.0,0.0,0.0,0.0,1.7469999999999999,0.0,0.0
2638,281356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2639,281357,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
2640,281358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2641,281359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2642,281360,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0
2643,281361,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
2644,281362,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0
2645,281363,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0
2646,281364,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
2647,281365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2648,283300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2649,283301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650,290001,0.423,0.29,1.8219999999999998,2.134,0.28600000000000003,1.058,3.9,196.9
2651,290002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3699999999999997
2652,290003,0.37,0.442,0.853,0.591,1.216,1.079,3.1,206.55
2653,290005,1.052,0.8440000000000001,0.0,0.0,2.539,2.281,3.2,23.369999999999997
2654,290006,0.0,0.0,0.0,0.0,0.0,1.9240000000000002,2.9,10.290000000000001
2655,290007,0.7290000000000001,0.6729999999999999,2.397,0.0,1.9980000000000002,0.825,3.2,197.37
2656,290008,0.0,0.507,0.0,0.0,0.0,0.0,2.6,9.5
2657,290009,0.21600000000000003,0.662,2.416,0.0,0.36,2.306,3.1,139.54000000000002
2658,290012,0.166,0.326,0.0,0.0,0.0,1.5490000000000002,2.8,134.32
2659,290019,0.96,0.8079999999999999,2.059,0.0,0.8540000000000001,0.574,3.7,150.78
2660,290021,0.877,0.38299999999999995,0.557,1.6680000000000001,1.5659999999999998,1.143,3.3,175.67000000000002
2661,290022,0.312,0.061,0.0,0.0,0.935,1.036,3.2,161.14
2662,290032,0.0,0.0,0.0,0.0,0.0,0.983,3.9,144.01
2663,290039,0.569,0.191,0.718,0.54,0.49700000000000005,1.131,2.7,162.49000000000004
2664,290041,0.6,0.8170000000000001,1.151,1.206,0.953,0.9259999999999999,3.4,142.48000000000002
2665,290042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2666,290045,0.115,0.612,0.6579999999999999,0.0,0.0,2.04,4.0,153.28
2667,290046,1.234,0.531,1.181,0.0,0.0,0.925,3.8,190.73000000000002
2668,290047,0.0,0.0,1.2819999999999998,0.0,0.0,1.663,4.3,161.67000000000002
2669,290049,0.0,0.0,0.0,0.0,0.0,1.073,2.4,22.389999999999993
2670,290053,0.24600000000000002,0.466,1.808,0.0,0.0,1.871,3.2,153.04
2671,290054,0.611,0.086,0.0,0.0,1.024,0.519,3.6,153.78
2672,290056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2673,291300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2674,291301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2675,291302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,291303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2677,291304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2678,291306,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2679,291307,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
2680,291308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2681,291309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2682,291311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2683,291312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2684,300001,0.0,0.534,0.6940000000000001,0.0,0.813,0.61,2.2,154.42999999999998
2685,300003,0.9470000000000001,0.499,0.768,1.021,0.674,0.723,2.4,178.45000000000002
2686,300005,0.0,0.242,0.605,0.0,0.0,1.334,4.0,161.19
2687,300011,0.57,0.9129999999999999,0.509,0.0,0.0,1.043,3.1,152.23000000000002
2688,300012,0.7859999999999999,0.244,1.295,1.889,0.828,0.86,3.6,147.13000000000002
2689,300014,0.0,0.34700000000000003,1.286,0.0,0.0,1.188,3.7,19.089999999999996
2690,300017,0.0,0.0,0.0,0.0,0.0,0.6679999999999999,0.0,139.4
2691,300018,0.207,0.552,1.568,0.0,1.632,1.3619999999999999,3.4,167.23000000000002
2692,300019,2.145,0.287,0.0,0.0,0.0,0.415,3.3,18.84
2693,300020,0.0,0.45799999999999996,1.2429999999999999,0.0,2.951,1.073,3.0,162.25
2694,300023,0.40399999999999997,0.541,0.863,0.0,0.0,1.057,2.7,166.63000000000002
2695,300029,0.589,0.138,1.55,0.0,0.6729999999999999,1.1159999999999999,2.1,172.82
2696,300034,0.634,1.0,1.435,0.0,0.42200000000000004,1.525,2.8,149.65999999999997
2697,301300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2698,301301,0.0,0.688,0.0,0.0,0.0,0.402,3.0,0.0
2699,301302,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
2700,301303,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0
2701,301304,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
2702,301305,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0
2703,301306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2704,301307,0.0,0.6779999999999999,0.0,0.0,0.0,0.0,2.9,0.0
2705,301308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2706,301309,0.0,0.0,0.0,0.0,0.0,0.603,2.5,0.0
2707,301310,0.0,0.0,0.0,0.0,0.0,0.306,2.6,0.0
2708,301311,0.0,0.0,0.0,0.0,0.0,0.624,3.4,0.0
2709,301312,0.0,0.943,0.0,0.0,0.0,0.0,2.7,0.0
2710,310001,0.645,0.823,0.312,0.672,1.578,1.1079999999999999,3.2,147.72
2711,310002,0.243,0.76,3.0,2.563,0.858,0.737,2.8,187.11
2712,310003,0.319,0.084,0.0,0.0,1.713,1.0979999999999999,0.0,172.52
2713,310005,0.82,0.637,1.294,0.0,1.6480000000000001,1.729,3.0,184.67999999999995
2714,310006,1.675,0.6609999999999999,0.0,0.0,0.795,0.64,3.3,147.73
2715,310008,0.721,0.09,0.29600000000000004,1.0390000000000001,0.64,1.357,4.4,138.61
2716,310009,0.19,0.209,2.289,0.0,2.221,0.9470000000000001,2.4,155.42
2717,310010,0.0,0.9159999999999999,1.0090000000000001,0.0,0.73,0.7240000000000001,2.3,192.54000000000002
2718,310011,1.341,0.48700000000000004,1.9140000000000001,0.0,1.943,1.175,3.9,159.20999999999998
2719,310012,0.937,0.595,1.54,0.0,0.75,0.875,2.8,162.06
2720,310014,1.666,1.399,0.63,0.522,1.218,0.8029999999999999,2.4,193.43
2721,310015,0.504,0.613,0.33,0.39399999999999996,0.6609999999999999,1.036,2.2,141.07999999999998
2722,310016,0.294,0.0,0.0,0.0,0.58,0.195,0.0,154.63
2723,310017,0.46,0.391,1.0590000000000002,0.0,0.992,1.214,3.1,193.04
2724,310019,0.983,0.971,0.385,0.0,0.8009999999999999,1.012,3.0,192.24999999999997
2725,310021,0.0,0.42200000000000004,0.0,0.0,1.263,0.855,0.0,156.69000000000003
2726,310022,0.551,0.433,0.556,0.27,0.27,1.088,2.8,150.39000000000001
2727,310024,0.21899999999999997,0.055999999999999994,0.0,0.0,2.948,2.025,3.6,170.66000000000003
2728,310025,0.45899999999999996,0.337,1.145,0.0,1.25,0.838,0.0,142.73
2729,310027,1.4669999999999999,0.7509999999999999,0.0,2.469,1.462,0.526,3.3,192.76000000000002
2730,310028,0.222,0.406,0.336,0.0,1.7719999999999998,1.202,3.2,145.65999999999997
2731,310029,0.32,1.04,0.41700000000000004,0.0,1.226,1.234,3.3,158.45
2732,310031,0.132,0.31,0.0,0.0,0.0,1.575,0.0,167.10000000000002
2733,310032,0.7040000000000001,0.32299999999999995,0.7490000000000001,0.504,1.338,0.358,3.2,154.41000000000003
2734,310034,1.149,0.105,0.0,0.6970000000000001,1.005,0.618,2.1,177.63
2735,310038,0.902,1.2429999999999999,1.426,1.976,1.3980000000000001,0.9259999999999999,4.4,191.63
2736,310039,0.7170000000000001,0.523,0.7909999999999999,0.0,0.527,1.0070000000000001,3.0,173.67000000000002
2737,310040,0.414,0.69,0.0,0.0,0.0,0.154,3.2,21.049999999999997
2738,310041,0.68,0.33799999999999997,2.066,0.0,1.3780000000000001,1.207,2.3,144.27
2739,310044,0.848,1.483,2.053,0.0,0.0,1.08,2.7,175.01000000000002
2740,310045,0.235,0.32299999999999995,0.948,0.0,1.453,0.735,3.1,195.84
2741,310047,0.11900000000000001,0.245,0.777,0.0,0.418,0.7609999999999999,3.3,185.44
2742,310048,0.893,0.659,0.649,0.0,1.327,0.672,3.6,158.98
2743,310050,0.47700000000000004,0.461,0.21600000000000003,0.0,0.0,1.024,2.8,149.36
2744,310051,0.24600000000000002,0.9159999999999999,0.645,0.6409999999999999,0.597,1.214,3.9,179.11
2745,310052,0.48200000000000004,0.23199999999999998,0.41,0.0,1.423,0.846,3.2,155.68000000000004
2746,310054,0.41600000000000004,0.8759999999999999,0.441,0.428,0.501,0.579,3.8,168.24
2747,310057,0.305,0.6509999999999999,0.45,1.9569999999999999,0.757,0.653,3.0,156.29999999999998
2748,310058,0.0,0.0,0.0,0.0,0.68,0.32299999999999995,0.0,9.95
2749,310060,0.43,0.239,0.525,0.0,0.0,0.83,3.1,151.68000000000004
2750,310061,0.6659999999999999,0.41600000000000004,2.397,0.0,0.845,0.9940000000000001,2.7,154.8
2751,310064,0.5820000000000001,0.8079999999999999,0.728,1.7919999999999998,0.534,0.682,2.6,182.90999999999997
2752,310069,0.0,1.672,0.0,0.0,0.0,0.282,2.4,22.999999999999996
2753,310070,0.434,1.0090000000000001,0.6940000000000001,1.308,0.753,0.439,3.9,170.24999999999997
2754,310073,0.425,0.816,1.046,0.628,1.641,0.8240000000000001,2.0,141.29999999999998
2755,310074,0.34,0.153,0.515,0.0,1.023,0.645,3.1,161.69000000000005
2756,310075,0.508,0.758,1.273,1.006,0.441,0.703,2.5,163.98000000000002
2757,310076,0.452,0.807,0.5870000000000001,1.225,0.541,0.99,3.0,167.51
2758,310081,0.156,0.841,0.26,0.0,0.42100000000000004,0.762,3.2,170.82999999999998
2759,310083,0.767,0.0,0.0,0.0,0.723,0.557,0.0,8.049999999999999
2760,310084,0.736,2.677,0.0,0.0,0.608,1.058,0.0,10.31
2761,310086,0.652,0.344,1.26,0.853,0.7709999999999999,1.003,3.3,148.89999999999998
2762,310091,0.0,0.0,0.0,0.0,0.0,0.713,0.0,12.190000000000001
2763,310092,0.36,1.2590000000000001,0.9079999999999999,0.0,1.515,1.482,0.0,135.99
2764,310096,1.099,0.191,0.0,0.0,0.7190000000000001,0.67,3.0,148.66000000000003
2765,310108,0.597,0.982,0.263,0.893,2.099,0.665,2.5,130.80999999999997
2766,310110,0.527,0.0,0.696,0.0,1.097,1.084,2.8,143.54999999999998
2767,310111,0.807,0.915,1.9280000000000002,0.0,1.141,0.8029999999999999,2.8,138.63
2768,310112,1.093,0.52,0.612,0.0,6.586,1.3159999999999998,3.7,169.58999999999997
2769,310113,0.625,0.441,0.0,0.0,1.01,1.261,2.8,141.71
2770,310115,0.536,0.541,1.9340000000000002,0.0,0.0,0.518,3.9,153.49
2771,310118,0.0,1.591,0.0,0.0,0.0,0.597,0.0,10.720000000000002
2772,310119,1.338,1.2890000000000001,2.238,0.0,0.665,0.685,0.0,181.99000000000004
2773,310130,0.524,0.24100000000000002,0.653,0.0,0.0,0.9570000000000001,3.4,21.79
2774,313300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2775,313302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2776,320001,0.6970000000000001,0.935,2.793,1.348,0.248,1.0070000000000001,2.9,179.41
2777,320002,0.865,0.628,2.9339999999999997,0.0,0.985,1.442,1.8,126.92
2778,320003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29
2779,320004,0.0,1.5090000000000001,1.86,0.0,0.0,2.256,2.9,144.72
2780,320005,0.354,0.561,2.281,0.0,0.0,1.4409999999999998,2.9,181.09
2781,320006,0.0,0.0,0.0,0.0,0.0,0.457,3.1,161.72
2782,320009,0.511,0.221,0.0,0.0,1.857,1.82,2.8,125.82
2783,320011,0.0,0.0,0.0,0.0,0.0,1.291,2.9,21.33
2784,320013,0.0,1.465,0.0,0.0,0.0,0.298,3.3,11.11
2785,320016,0.0,0.0,0.0,0.0,0.0,1.286,2.7,20.11
2786,320017,0.937,0.429,0.0,0.736,0.84,0.47600000000000003,3.2,18.38
2787,320018,0.519,0.731,0.0,0.0,0.63,0.713,2.5,154.07
2788,320021,0.475,0.45899999999999996,1.3980000000000001,1.486,0.687,1.5230000000000001,2.8,151.95999999999998
2789,320022,0.0,0.579,0.0,0.0,0.0,0.835,3.0,21.849999999999998
2790,320030,0.0,0.0,0.0,0.0,0.0,0.0,3.1,18.979999999999997
2791,320033,0.0,0.0,0.0,0.0,0.0,0.0,2.6,10.010000000000002
2792,320038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.389999999999999
2793,320057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
2794,320058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2795,320059,1.896,0.596,0.0,0.0,0.0,0.46299999999999997,0.0,8.83
2796,320060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2699999999999996
2797,320061,0.0,1.057,0.0,0.0,0.0,1.0070000000000001,0.0,10.120000000000001
2798,320062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36
2799,320063,0.0,0.48200000000000004,0.0,0.0,0.0,0.9309999999999999,0.0,11.35
2800,320065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
2801,320067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36
2802,320070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3699999999999997
2803,320074,0.0,0.589,0.0,0.0,0.0,1.82,2.7,10.14
2804,320084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1900000000000004
2805,320085,0.409,0.10800000000000001,1.2109999999999999,0.0,0.0,1.1640000000000001,3.3,161.24
2806,320086,0.0,0.0,0.0,0.0,0.0,0.953,2.6,20.23
2807,320089,0.0,0.46799999999999997,0.0,0.0,0.0,0.9790000000000001,2.9,22.439999999999994
2808,321300,0.0,0.0,0.0,0.0,0.0,0.943,0.0,0.0
2809,321301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810,321302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2811,321304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2812,321305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
